,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
0,241.5,287.5,217.75,257.5,233.5,264.5,268.25,259.0,312.25,271.75,246.0,248.25,259.0,310.25,276.75
1,271.5,264.75,243.0,295.25,286.75,252.25,282.25,269.25,344.25,273.25,270.25,271.5,235.5,319.25,300.75
2,241.25,308.5,243.5,252.75,281.5,280.0,304.25,241.0,268.25,292.0,245.5,263.5,259.25,308.75,286.75
3,265.0,260.5,247.0,257.75,269.5,233.75,270.0,232.75,289.0,291.75,253.25,253.5,255.75,269.75,249.0
4,239.75,292.0,245.0,288.25,235.5,271.5,305.0,259.25,291.5,300.75,250.0,243.75,264.0,262.0,337.0
5,261.0,245.25,223.5,278.25,278.75,281.0,269.0,257.0,322.25,261.25,254.25,216.5,227.75,264.75,294.75
6,247.0,258.0,213.75,279.0,267.25,260.0,254.0,222.75,272.25,241.25,266.25,229.75,232.5,337.75,300.5
7,263.0,267.75,211.5,258.5,252.0,256.75,244.0,276.24,301.5,253.25,265.75,247.75,266.5,319.75,279.75
8,199.5,256.25,202.25,265.25,245.0,264.5,247.0,242.5,275.5,272.5,233.5,240.5,240.25,280.25,241.5
9,245.75,233.0,250.75,254.75,225.25,266.0,243.75,283.24,310.75,266.75,251.25,234.0,205.25,282.5,227.0
10,261.25,254.0,248.0,287.25,278.75,273.5,288.75,219.25,265.5,287.0,279.5,236.25,275.0,291.75,310.25
11,228.0,248.25,258.0,257.5,325.75,255.75,248.0,226.25,302.5,229.75,264.25,223.75,266.75,285.75,326.0
12,265.25,260.5,253.0,245.75,253.75,274.25,317.25,255.25,366.0,265.75,225.0,214.0,236.75,328.0,274.75
13,247.75,236.5,169.75,259.5,263.5,270.5,288.0,239.74,269.0,323.75,260.75,233.0,245.0,318.25,209.5
14,216.5,239.25,237.75,297.0,202.25,272.25,252.25,259.25,270.75,276.5,258.75,281.25,309.75,339.25,260.5
15,274.0,305.25,238.0,277.0,239.25,240.0,287.25,268.5,276.0,271.0,260.25,235.25,289.5,321.25,250.0
16,243.25,254.25,262.75,253.5,258.5,251.75,243.75,244.75,274.5,261.75,250.75,252.0,200.75,278.0,265.25
17,250.25,267.5,236.5,251.75,229.25,293.25,263.0,275.0,301.0,229.5,270.5,245.0,224.0,239.5,272.25
18,288.0,244.0,220.5,282.5,226.25,245.5,256.0,278.5,294.0,280.25,230.5,204.25,258.0,267.5,268.5
19,259.25,215.75,197.0,228.25,245.0,286.25,292.75,258.25,310.0,274.0,242.0,240.75,222.75,281.5,227.75
20,244.75,285.5,238.25,231.5,261.5,316.5,248.25,240.75,312.75,272.75,237.5,284.0,273.25,297.0,259.75
