,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
64,290.75,281.0,226.75,261.5,249.25,290.5,254.5,262.25,254.0,296.0,243.0,277.25,272.5,310.5,274.0,278.25,306.0,211.75,303.25,254.0,263.5,327.0,322.5,259.25,236.25,241.5,258.25,226.75,280.25,234.0
65,255.0,299.5,191.25,318.5,264.5,259.5,232.25,285.0,228.0,298.75,248.0,293.5,320.5,310.5,283.25,281.75,311.5,259.0,301.5,257.0,246.75,300.25,254.25,251.25,237.0,231.75,289.25,194.5,228.0,238.0
66,293.25,293.0,196.0,261.25,267.75,270.25,261.25,285.0,230.75,292.5,249.75,284.75,267.75,278.5,278.0,218.25,315.5,238.25,309.0,270.5,263.0,331.0,317.75,281.0,254.0,222.5,323.0,244.0,247.25,257.25
67,268.25,285.25,209.25,305.0,272.25,259.75,246.5,268.75,262.5,300.75,229.75,293.75,290.0,306.5,230.0,280.25,312.5,251.0,328.25,257.5,281.75,307.5,261.5,262.25,230.25,238.5,247.75,197.5,230.75,281.75
68,249.5,274.25,220.75,289.75,279.0,276.5,256.25,283.0,224.99,297.0,247.75,289.75,271.5,316.0,273.5,276.25,277.75,218.75,285.5,268.0,264.5,313.25,313.0,294.5,206.5,229.75,297.0,235.0,257.75,258.75
69,284.0,292.75,186.5,281.0,267.0,246.25,258.25,289.75,228.5,269.75,222.75,254.75,285.75,312.75,270.75,292.5,281.25,215.0,290.75,230.25,257.5,317.25,300.25,284.75,202.75,239.75,282.5,229.75,237.25,266.0
70,310.0,256.0,213.5,280.5,283.25,252.25,251.0,340.75,233.75,275.25,263.25,289.5,276.25,358.5,274.25,251.75,300.25,247.5,325.75,242.75,257.75,347.0,262.5,262.0,204.75,264.25,272.25,222.0,233.25,230.75
71,272.5,278.5,173.0,209.75,227.25,270.5,267.5,282.75,234.0,289.0,240.75,280.0,278.5,291.75,251.25,306.25,304.75,220.5,306.75,247.5,286.75,271.25,343.0,239.25,222.75,238.0,298.5,210.75,284.5,259.0
72,263.75,282.0,178.5,274.5,269.75,246.25,246.75,301.5,265.5,289.5,249.5,268.75,280.25,316.0,297.25,237.75,294.75,209.25,310.25,237.25,245.5,283.75,295.0,232.75,269.0,257.5,284.25,237.0,252.75,250.75
73,286.25,299.5,174.5,281.5,260.75,249.0,231.0,286.0,213.5,266.5,224.75,292.5,299.0,295.0,287.25,290.5,290.75,208.25,273.5,237.25,257.75,287.75,321.25,254.25,259.75,240.0,264.5,194.25,235.75,255.75
74,286.75,292.0,239.25,268.75,276.0,267.5,255.75,253.0,227.5,269.5,256.75,281.25,262.75,278.25,247.5,272.0,321.5,231.75,302.5,253.75,243.75,304.25,319.0,225.75,224.75,232.25,289.0,233.25,273.75,239.5
75,281.5,279.5,231.25,276.75,224.5,285.75,253.75,292.25,259.25,290.0,237.75,273.25,275.5,333.0,227.0,276.25,297.25,280.25,295.25,247.25,265.25,313.25,256.75,257.75,240.25,235.0,285.25,197.25,280.75,259.5
76,240.25,264.25,228.0,273.5,268.75,247.0,261.0,262.5,231.5,295.5,287.25,281.5,315.0,304.25,229.5,281.5,315.25,233.25,314.0,256.75,268.5,313.5,330.0,283.0,292.5,258.5,252.5,230.0,267.5,211.25
77,241.25,296.25,234.25,311.5,253.5,246.25,229.5,290.0,243.25,299.25,226.25,285.75,302.25,271.0,236.0,275.5,282.75,229.5,326.75,263.25,261.75,325.75,250.5,279.0,256.0,229.5,292.5,227.25,256.25,230.25
78,257.75,287.75,215.0,257.75,290.75,244.25,247.0,283.75,237.75,298.75,238.5,286.0,285.0,308.5,275.75,280.75,328.25,258.0,296.75,259.5,250.25,290.0,234.75,233.0,214.75,241.5,259.5,210.75,273.25,239.75
79,265.75,283.75,148.0,258.75,282.75,268.0,268.5,257.0,225.75,298.0,271.25,279.0,315.25,291.0,319.5,280.75,278.5,201.5,313.75,224.75,297.75,296.25,278.75,252.75,232.25,227.0,313.25,205.25,260.0,259.75
80,261.5,273.5,161.75,284.5,280.0,258.25,232.75,315.25,256.0,273.75,227.75,291.5,277.0,296.75,250.75,241.75,288.25,206.0,306.0,241.0,254.75,296.5,305.0,258.25,260.5,230.0,296.5,230.25,257.25,283.25
81,306.5,289.75,169.75,281.5,257.0,276.75,260.5,276.0,249.25,300.25,236.25,286.75,310.5,263.25,239.0,275.0,311.75,242.5,286.0,270.0,241.75,328.5,318.25,243.5,238.25,245.5,279.25,208.25,271.0,211.5
82,288.5,266.0,226.25,273.5,257.75,270.75,239.75,277.5,221.25,313.75,253.75,273.75,257.5,277.5,284.75,259.5,279.5,254.25,289.0,274.25,272.75,271.25,293.25,263.75,248.5,221.75,312.75,213.75,247.75,234.0
83,305.25,277.0,188.5,282.0,281.25,276.5,228.25,299.5,267.25,300.25,240.0,286.25,261.5,310.0,289.0,245.25,275.5,254.75,299.75,256.75,261.25,301.75,249.0,277.25,206.25,214.75,292.25,177.5,238.0,242.0
84,259.0,292.0,213.75,287.75,242.75,239.0,243.75,291.0,271.75,259.25,203.0,282.5,292.75,332.0,258.0,256.25,274.0,264.75,311.5,238.75,252.0,294.75,305.25,262.75,261.5,226.75,253.5,216.0,316.75,220.25
85,249.75,279.75,180.5,248.25,272.25,263.75,247.0,277.25,279.25,282.5,229.25,280.5,256.75,377.75,261.5,264.75,309.75,230.0,305.75,230.0,244.5,297.5,272.0,223.5,255.0,234.75,266.5,221.75,276.75,236.75
86,252.25,292.25,197.5,234.25,250.75,233.75,249.75,280.25,239.75,309.0,256.25,276.5,279.0,297.75,255.25,261.5,315.5,215.0,330.25,233.0,252.75,326.0,336.75,215.25,266.0,228.75,295.5,236.5,292.75,256.5
87,267.75,276.0,182.25,228.25,272.5,289.5,275.75,273.25,258.5,303.0,256.5,308.5,304.5,277.0,251.5,270.0,288.5,253.5,336.0,249.75,258.25,302.75,308.75,294.0,239.0,239.75,276.0,254.75,257.0,242.75
88,272.5,275.5,217.0,235.5,235.75,269.0,260.25,282.0,280.0,291.25,226.25,273.75,286.25,256.5,276.5,285.5,307.0,258.0,319.75,242.25,257.0,306.75,287.75,250.25,229.5,240.25,289.0,237.75,225.75,255.5
89,278.25,283.0,199.75,268.5,262.25,285.75,215.5,265.0,263.0,288.0,227.25,289.0,267.25,315.5,241.75,243.25,336.25,235.5,290.5,245.25,255.0,260.75,246.0,254.75,307.75,235.5,289.75,233.75,226.75,242.75
90,261.25,283.0,201.0,239.0,244.0,253.75,236.75,327.25,264.0,311.75,250.5,286.25,287.25,281.25,286.5,287.25,299.25,252.25,304.25,236.5,247.5,314.75,300.5,243.5,252.25,231.5,279.5,195.0,236.25,243.75
91,267.75,295.5,194.0,289.0,270.5,264.75,253.75,301.0,252.5,311.25,263.25,278.0,268.5,302.25,270.5,283.75,310.0,232.5,295.75,227.5,253.5,318.75,290.75,229.5,240.5,244.0,252.25,250.5,189.75,243.0
92,278.25,309.25,200.5,251.25,260.0,228.5,265.5,294.25,262.5,300.0,246.25,265.25,259.25,288.75,266.25,275.5,332.25,261.0,309.5,258.25,271.0,277.25,263.25,258.0,238.75,236.25,302.25,207.5,215.75,273.0
93,281.75,300.25,202.5,248.25,257.5,289.0,253.0,306.25,257.0,296.75,232.75,305.75,297.25,305.75,312.25,222.75,309.0,271.0,314.5,247.0,248.25,283.5,288.5,246.25,265.5,228.25,258.75,204.0,211.75,221.5
94,297.75,295.0,176.5,274.25,275.5,289.25,252.75,284.25,277.0,299.5,202.75,282.5,280.75,313.25,260.0,259.5,303.5,248.0,325.5,220.5,252.25,287.5,247.5,257.75,223.5,248.0,276.0,204.75,264.25,222.25
95,305.75,277.0,225.0,248.75,260.5,237.25,249.75,309.25,238.25,280.75,245.0,275.5,321.25,349.5,264.0,232.25,313.0,254.25,292.25,222.0,269.25,289.75,295.0,266.5,240.0,226.25,305.25,207.25,253.5,221.75
