,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
0,257.0,307.5,198.5,227.25,265.25,274.75,304.25,239.5,307.5,243.25,298.25,297.5,343.75,290.75,281.5
1,248.25,280.5,195.5,243.0,262.25,254.5,307.25,286.75,301.0,241.5,266.75,303.0,320.5,264.0,256.0
2,294.5,298.25,179.0,240.0,282.0,283.25,308.5,253.75,304.75,227.75,279.25,298.25,307.5,294.25,290.75
3,314.75,285.75,166.5,227.0,279.25,241.25,282.0,256.25,292.0,234.25,294.75,275.0,306.75,261.75,280.0
4,271.5,303.25,232.5,277.0,252.0,263.0,310.75,256.5,309.75,231.25,297.5,302.5,285.75,278.0,258.75
5,292.0,294.25,199.5,252.5,289.25,264.0,295.25,254.5,296.5,238.75,263.25,309.0,297.25,281.5,257.75
6,271.25,324.75,207.0,291.5,248.0,273.5,274.25,273.25,272.25,249.5,275.75,280.5,308.0,304.5,274.0
7,273.25,298.5,220.75,248.5,282.75,247.5,269.5,253.0,292.75,245.25,281.5,288.25,294.25,254.75,267.25
8,286.5,297.75,206.75,262.25,277.25,253.25,282.25,259.0,281.0,272.25,294.0,283.5,305.0,242.5,281.0
9,259.75,277.25,201.25,278.0,272.25,278.5,286.0,228.0,305.25,229.75,282.0,305.75,334.75,260.5,252.75
10,311.0,292.25,208.75,275.0,265.0,249.0,261.5,206.75,293.75,235.0,266.0,269.5,351.75,238.75,271.5
11,291.5,291.25,236.5,262.0,277.25,239.0,290.0,246.5,285.5,236.25,278.5,264.75,321.75,278.75,267.0
12,235.5,284.0,220.75,216.0,274.75,274.25,277.5,232.24,285.5,235.75,294.5,294.25,312.0,272.75,260.5
13,302.75,292.25,188.75,231.75,273.25,274.5,262.75,240.0,300.75,285.0,275.75,274.5,327.25,246.25,283.75
14,229.75,302.5,214.75,228.75,265.0,260.0,273.75,292.0,272.25,260.75,263.0,275.5,307.75,238.25,266.25
15,247.25,290.5,200.25,287.5,284.25,261.25,260.75,234.99,281.0,237.5,275.5,293.25,287.0,315.5,271.5
16,285.25,246.75,175.25,265.75,281.25,283.25,321.75,264.75,298.75,212.0,303.0,288.5,309.25,287.5,260.25
17,299.75,309.5,195.25,280.5,261.25,262.75,270.75,244.5,289.5,253.5,273.0,261.25,315.75,279.5,295.25
18,281.5,278.25,209.0,296.25,257.25,279.5,274.75,232.0,285.0,237.5,285.5,270.25,288.25,292.75,248.5
19,292.75,305.5,244.25,293.25,249.0,229.0,291.75,298.75,279.75,250.5,299.5,305.75,279.5,256.75,282.75
20,285.0,264.0,191.75,283.5,279.75,247.5,281.75,221.75,281.75,244.0,269.5,299.25,265.25,283.0,276.75
21,235.75,267.5,203.25,280.25,281.0,289.5,290.0,279.0,288.5,218.5,303.5,296.5,308.25,277.25,256.75
22,287.0,281.75,182.75,258.0,277.5,268.5,296.0,237.25,301.0,246.75,282.0,283.75,285.0,299.25,310.0
23,281.75,250.25,180.75,260.0,275.75,289.0,276.0,294.75,294.25,245.0,272.0,260.5,355.25,276.5,267.25
24,296.75,295.5,210.75,235.0,268.25,247.5,262.25,267.5,280.0,223.0,284.5,318.75,314.5,277.75,269.5
25,300.25,270.25,213.75,237.25,280.0,269.25,265.25,247.25,280.5,222.25,300.5,318.75,284.5,284.25,283.25
26,273.5,257.75,192.75,251.75,263.0,244.0,275.0,266.0,300.25,225.75,260.5,279.75,312.0,249.75,270.75
27,276.5,272.75,189.5,250.75,271.5,277.75,290.5,231.0,298.25,235.5,286.25,300.5,309.0,303.0,262.5
28,243.75,310.75,223.5,258.25,279.25,235.0,260.25,241.0,280.5,213.25,299.25,279.0,312.0,282.5,257.75
29,278.75,267.75,168.25,301.75,262.0,280.25,278.75,244.0,290.75,226.0,283.5,297.5,335.75,282.75,248.75
30,307.75,302.0,224.75,276.25,270.0,270.5,287.75,242.5,284.75,224.75,279.25,253.25,322.0,260.0,270.0
31,310.0,277.5,229.0,277.25,247.0,237.5,298.75,215.25,302.75,240.75,296.0,295.5,263.25,287.25,251.25
32,254.0,322.75,212.25,251.0,265.0,244.0,294.0,288.75,295.5,264.5,269.25,262.5,301.25,256.75,277.75
33,305.25,306.25,177.0,266.75,275.0,266.0,284.0,235.25,293.5,219.75,291.75,289.5,339.0,297.0,241.5
34,264.25,281.25,212.25,263.75,293.75,277.25,312.5,263.25,311.5,232.5,280.5,299.25,299.25,313.75,264.0
35,281.75,283.75,211.25,221.0,270.75,279.75,285.5,251.75,289.0,249.25,281.75,306.0,318.25,274.25,235.0
36,235.5,266.25,218.25,283.5,242.5,237.75,298.5,220.25,332.5,237.0,294.0,289.5,277.0,286.5,280.75
37,248.75,300.75,206.25,246.0,273.0,279.75,284.5,281.75,259.5,229.75,306.5,294.5,291.25,275.5,295.25
38,271.25,301.5,197.25,302.5,289.75,250.25,268.25,234.5,286.5,224.0,282.75,301.25,307.5,293.5,281.25
39,291.75,270.5,221.5,248.5,251.25,258.75,249.5,270.25,294.5,255.75,296.75,265.25,293.75,301.25,295.0
40,240.0,265.25,219.75,311.25,272.0,286.25,296.5,234.25,264.75,228.5,261.5,305.25,282.5,253.0,247.75
41,285.25,306.5,207.75,261.75,281.0,285.0,266.5,250.0,291.0,223.75,309.25,312.0,301.75,244.0,240.75
42,297.0,282.25,216.75,295.0,274.25,274.75,277.5,268.75,273.5,242.25,274.0,260.5,315.5,277.25,246.0
43,224.0,276.0,184.75,295.0,267.0,243.5,293.75,261.25,264.75,267.0,290.5,291.5,310.75,291.75,264.0
44,251.0,258.5,201.75,255.75,271.25,303.0,257.5,233.75,273.75,235.0,303.0,291.0,301.75,295.25,268.25
45,278.25,294.75,202.0,297.0,241.5,250.25,285.75,241.0,287.0,253.0,280.25,283.0,299.25,205.75,283.0
46,275.75,251.0,223.0,272.25,270.5,259.0,262.5,243.75,293.0,236.75,308.25,295.0,316.25,317.0,295.5
47,282.0,266.0,200.5,281.25,295.5,244.5,313.0,251.75,282.5,227.25,284.5,286.0,321.25,245.25,309.25
48,292.75,275.5,233.0,246.75,264.0,274.5,274.5,291.5,300.0,245.0,278.25,290.25,312.5,272.75,252.5
49,257.5,255.0,182.75,281.25,244.75,303.0,277.75,240.5,277.5,239.5,297.0,281.25,294.25,259.25,269.25
50,206.0,277.5,210.5,295.0,262.25,253.75,265.5,266.0,303.25,246.75,290.75,308.25,314.5,246.25,259.75
51,232.0,272.5,152.75,286.75,278.5,259.5,265.25,254.5,298.0,248.75,258.25,267.75,334.75,225.5,273.5
52,325.0,282.5,218.75,280.75,263.0,268.25,295.5,277.24,286.25,213.25,258.0,286.5,311.5,287.0,286.0
53,266.5,285.0,226.25,285.75,273.0,266.5,320.5,223.0,306.75,222.25,270.5,273.0,282.25,224.75,277.0
54,261.0,296.25,211.25,280.0,254.25,288.25,288.75,238.5,291.0,255.5,272.25,271.25,350.0,258.75,276.25
55,287.0,265.75,191.5,293.25,281.75,255.25,269.25,242.75,306.75,246.5,284.75,303.75,305.0,250.75,274.75
56,278.0,289.75,218.25,251.5,275.5,278.0,293.5,286.25,295.0,262.0,276.75,294.5,340.5,314.0,260.5
57,270.75,292.0,206.25,240.5,271.25,227.75,287.25,237.25,291.75,222.0,289.25,266.0,301.75,277.0,251.75
58,296.75,283.5,200.5,311.25,250.0,288.25,334.0,276.5,295.75,233.75,303.75,308.75,299.25,258.25,289.0
59,244.0,289.25,162.25,227.0,259.5,238.5,307.25,237.0,267.25,246.0,281.0,301.0,344.5,254.5,265.5
60,258.5,267.25,214.0,245.75,283.0,280.5,270.5,273.0,298.0,208.25,321.25,338.75,299.25,297.0,269.75
61,223.75,249.25,221.5,247.0,258.25,280.75,303.75,264.25,328.0,253.25,272.25,285.5,321.75,274.25,280.75
62,254.0,318.0,231.75,264.25,254.75,283.75,287.0,252.75,294.0,272.25,271.5,292.25,303.5,255.5,294.5
63,249.75,279.25,182.25,256.0,263.25,247.25,304.0,271.5,310.75,245.5,281.25,273.5,309.5,274.5,315.75
64,290.75,281.0,226.75,261.5,249.25,290.5,262.25,254.0,296.0,243.0,277.25,272.5,310.5,274.0,278.25
65,255.0,299.5,191.25,318.5,264.5,259.5,285.0,228.0,298.75,248.0,293.5,320.5,310.5,283.25,281.75
66,293.25,293.0,196.0,261.25,267.75,270.25,285.0,230.75,292.5,249.75,284.75,267.75,278.5,278.0,218.25
67,268.25,285.25,209.25,305.0,272.25,259.75,268.75,262.5,300.75,229.75,293.75,290.0,306.5,230.0,280.25
68,249.5,274.25,220.75,289.75,279.0,276.5,283.0,224.99,297.0,247.75,289.75,271.5,316.0,273.5,276.25
69,284.0,292.75,186.5,281.0,267.0,246.25,289.75,228.5,269.75,222.75,254.75,285.75,312.75,270.75,292.5
70,310.0,256.0,213.5,280.5,283.25,252.25,340.75,233.75,275.25,263.25,289.5,276.25,358.5,274.25,251.75
71,272.5,278.5,173.0,209.75,227.25,270.5,282.75,234.0,289.0,240.75,280.0,278.5,291.75,251.25,306.25
72,263.75,282.0,178.5,274.5,269.75,246.25,301.5,265.5,289.5,249.5,268.75,280.25,316.0,297.25,237.75
73,286.25,299.5,174.5,281.5,260.75,249.0,286.0,213.5,266.5,224.75,292.5,299.0,295.0,287.25,290.5
74,286.75,292.0,239.25,268.75,276.0,267.5,253.0,227.5,269.5,256.75,281.25,262.75,278.25,247.5,272.0
75,281.5,279.5,231.25,276.75,224.5,285.75,292.25,259.25,290.0,237.75,273.25,275.5,333.0,227.0,276.25
76,240.25,264.25,228.0,273.5,268.75,247.0,262.5,231.5,295.5,287.25,281.5,315.0,304.25,229.5,281.5
77,241.25,296.25,234.25,311.5,253.5,246.25,290.0,243.25,299.25,226.25,285.75,302.25,271.0,236.0,275.5
78,257.75,287.75,215.0,257.75,290.75,244.25,283.75,237.75,298.75,238.5,286.0,285.0,308.5,275.75,280.75
79,265.75,283.75,148.0,258.75,282.75,268.0,257.0,225.75,298.0,271.25,279.0,315.25,291.0,319.5,280.75
80,261.5,273.5,161.75,284.5,280.0,258.25,315.25,256.0,273.75,227.75,291.5,277.0,296.75,250.75,241.75
81,306.5,289.75,169.75,281.5,257.0,276.75,276.0,249.25,300.25,236.25,286.75,310.5,263.25,239.0,275.0
82,288.5,266.0,226.25,273.5,257.75,270.75,277.5,221.25,313.75,253.75,273.75,257.5,277.5,284.75,259.5
83,305.25,277.0,188.5,282.0,281.25,276.5,299.5,267.25,300.25,240.0,286.25,261.5,310.0,289.0,245.25
84,259.0,292.0,213.75,287.75,242.75,239.0,291.0,271.75,259.25,203.0,282.5,292.75,332.0,258.0,256.25
85,249.75,279.75,180.5,248.25,272.25,263.75,277.25,279.25,282.5,229.25,280.5,256.75,377.75,261.5,264.75
86,252.25,292.25,197.5,234.25,250.75,233.75,280.25,239.75,309.0,256.25,276.5,279.0,297.75,255.25,261.5
