,21-11-2018:teams_900.csv,23-11-2018:teams_1200.csv,23-11-2018:teams_1030.csv,24-11-2018:teams_800.csv,24-11-2018:teams_830.csv,25-11-2018:teams_330.csv,25-11-2018:teams_800.csv,26-11-2018:teams_800.csv,26-11-2018:teams_900.csv,27-11-2018:teams_730.csv,27-11-2018:teams_900.csv,28-11-2018:teams_1000.csv,29-11-2018:teams_800.csv,29-11-2018:teams_1030.csv,01-12-2018:teams_800.csv
0,297.5,250.25,249.75,276.5,292.0,274.5,221.75,283.5,222.75,255.25,236.75,291.5,220.5,227.75,222.0
1,300.5,270.0,216.5,248.5,258.75,273.5,182.5,297.5,186.25,265.0,254.25,275.75,235.25,240.75,205.0
2,280.75,234.5,231.25,282.25,262.75,286.5,226.75,302.0,200.0,264.75,196.25,235.5,235.25,231.75,237.75
3,276.0,230.75,227.25,239.0,283.5,312.25,222.25,314.0,201.0,263.75,247.5,252.0,239.75,234.0,260.25
4,270.75,238.25,208.25,295.0,308.75,297.5,205.0,262.0,194.5,253.5,233.75,205.5,223.5,247.25,230.75
5,270.0,245.25,219.5,237.0,277.5,284.75,259.5,280.25,218.0,280.5,214.75,234.75,225.75,223.0,231.0
6,286.0,243.0,229.25,233.75,265.5,258.5,247.75,279.75,193.25,230.0,245.5,238.25,217.25,244.5,250.25
7,299.5,242.0,204.5,266.0,262.25,277.75,223.75,291.75,216.75,258.75,236.25,276.25,240.25,230.5,257.75
8,256.25,240.0,225.25,287.5,279.75,275.75,239.0,296.25,210.25,228.0,216.0,305.75,236.75,205.0,253.5
9,310.25,256.25,205.75,286.75,302.75,286.25,192.75,256.75,197.5,238.5,213.75,308.5,233.75,193.75,259.0
10,309.5,234.5,208.0,272.5,313.75,310.0,235.0,281.0,209.0,243.0,215.0,260.0,229.5,250.25,233.0
11,302.0,226.5,218.75,279.25,268.5,265.5,263.25,282.0,211.25,244.0,210.25,293.0,224.0,244.75,254.0
12,280.75,271.25,229.5,292.0,290.75,292.5,258.75,271.0,231.5,269.25,247.25,315.5,258.0,223.75,237.0
13,304.25,256.5,202.75,222.5,248.5,305.0,222.25,310.25,227.0,242.25,196.5,295.25,223.5,218.25,229.75
14,310.25,250.75,215.75,248.0,271.5,284.75,220.25,256.5,211.75,287.25,233.5,319.75,212.25,232.75,242.5
15,288.5,251.25,238.5,267.25,260.0,280.75,275.0,269.75,226.0,268.5,181.25,278.5,253.25,246.0,212.5
16,280.5,261.25,234.0,261.25,296.5,296.5,227.0,268.5,195.25,262.0,214.5,249.75,229.75,220.75,218.75
17,302.5,236.5,241.0,268.5,265.5,281.25,228.25,273.0,228.75,259.5,238.0,311.5,224.5,205.5,252.5
18,281.25,254.0,211.25,243.25,302.5,278.25,207.75,242.0,198.5,268.5,228.25,279.25,217.75,255.25,241.25
19,282.75,248.25,231.5,275.0,277.25,275.5,226.25,275.25,236.0,239.25,223.25,286.5,259.75,223.25,217.25
20,304.25,242.25,206.0,288.0,304.25,283.75,240.75,270.0,219.25,268.5,242.0,185.25,216.75,232.75,219.25
21,269.75,244.25,212.75,314.75,268.5,231.75,244.5,270.25,216.75,223.25,206.0,293.0,232.5,251.0,226.75
22,290.5,240.25,233.75,250.5,279.75,284.5,194.0,244.75,219.5,271.25,210.5,303.75,232.5,225.25,246.0
23,296.5,223.75,234.0,235.75,241.0,286.75,213.75,276.5,225.0,243.0,200.75,285.25,227.0,249.0,254.25
24,295.75,241.5,215.75,267.25,266.75,281.75,234.75,258.5,184.75,236.25,232.5,281.5,235.0,219.25,242.0
25,291.25,243.75,232.25,256.0,273.5,251.25,226.75,267.0,233.75,287.0,244.75,205.75,234.0,264.0,222.0
26,268.5,265.5,224.25,260.5,299.75,281.25,234.0,249.5,213.25,245.25,255.25,279.0,204.5,276.25,228.0
27,275.0,225.0,230.5,312.0,253.25,260.5,221.5,253.25,233.25,228.75,251.5,275.25,228.75,219.25,206.25
28,271.25,264.5,226.0,269.75,301.5,281.5,229.5,277.75,197.0,243.0,200.25,304.5,224.0,259.75,219.0
29,300.75,224.75,224.0,281.25,271.25,262.5,212.25,266.0,214.0,291.0,229.25,274.5,212.75,232.25,215.25
30,291.5,227.75,219.75,285.5,287.25,276.5,256.25,273.5,175.25,221.25,211.0,224.75,253.5,241.0,241.5
31,283.5,237.5,220.75,317.25,276.5,260.75,228.25,287.0,185.75,269.25,231.25,254.0,238.5,217.25,229.5
32,280.5,244.25,219.75,299.75,272.0,285.25,240.0,252.75,204.0,263.5,225.75,283.75,249.0,229.75,223.25
33,279.75,270.5,218.25,228.25,261.0,315.25,213.25,229.5,240.75,299.75,217.5,257.5,232.0,248.5,245.5
34,280.0,260.25,195.0,223.0,282.25,275.75,255.0,241.5,197.5,252.75,243.0,224.25,245.5,207.75,224.5
35,277.0,252.0,241.5,332.25,306.0,282.25,227.5,289.0,216.75,269.25,264.25,241.25,214.5,249.25,243.5
36,310.0,226.0,246.75,316.75,268.75,260.0,245.5,229.25,210.25,264.75,241.75,250.25,240.75,237.25,274.75
37,306.5,251.5,230.5,298.5,268.0,260.0,252.75,259.75,221.5,253.0,268.0,251.5,223.25,241.25,258.75
38,266.5,238.75,252.0,255.5,270.5,269.75,206.75,262.5,191.5,254.0,251.0,336.25,231.75,234.75,226.5
39,292.75,251.25,209.0,256.5,317.0,259.5,232.0,293.0,170.0,249.0,226.0,248.0,213.5,253.5,235.75
40,295.25,226.75,206.0,242.25,263.0,308.25,224.25,272.5,229.5,240.25,273.0,281.5,210.0,268.5,223.25
41,316.25,244.5,228.25,301.5,269.0,288.5,242.25,269.25,178.5,265.0,221.25,254.25,260.75,197.75,247.5
42,291.75,283.75,215.0,296.0,283.5,277.25,266.75,255.25,193.5,290.5,230.75,256.75,231.75,198.75,216.0
43,265.25,238.0,229.75,302.25,310.5,250.75,260.75,255.5,248.0,284.25,180.5,210.0,254.75,209.0,234.0
44,293.5,238.75,199.5,242.75,238.25,257.75,248.25,288.75,220.25,262.0,232.0,283.5,239.0,227.0,237.25
45,283.75,238.25,213.0,302.0,268.0,302.5,253.75,246.0,213.0,246.0,245.25,229.25,270.75,258.5,238.75
46,289.25,280.0,223.25,278.0,317.25,281.5,266.0,272.25,196.25,234.0,224.75,269.0,247.5,231.75,228.25
47,286.5,230.0,186.0,277.75,318.25,267.75,201.75,272.0,231.5,310.5,220.0,244.5,247.25,243.5,251.25
48,288.5,227.0,200.75,234.0,252.5,308.0,238.5,285.5,195.5,278.5,250.25,257.5,241.0,215.25,217.25
49,317.0,266.25,222.25,284.25,327.75,276.5,237.25,273.75,234.0,268.25,212.25,301.75,274.75,255.5,213.5
50,256.75,235.75,234.25,299.0,307.0,306.5,264.5,274.0,188.5,238.5,245.5,269.0,260.25,262.5,220.5
51,272.0,248.0,207.75,258.75,303.25,297.0,232.75,260.5,193.25,281.75,232.25,314.25,238.25,226.75,280.0
52,252.0,275.5,243.0,285.25,281.25,223.5,230.5,250.75,193.5,267.25,226.75,303.5,227.0,206.75,238.25
53,272.75,245.5,196.25,286.75,263.5,291.75,248.0,285.75,255.5,238.5,208.5,302.0,261.75,230.75,217.25
54,265.5,248.0,222.25,283.5,262.5,291.75,189.25,236.75,204.0,230.0,265.5,298.75,241.0,218.0,190.75
55,292.75,268.75,226.75,247.5,282.5,280.0,220.75,249.75,211.75,257.0,231.25,249.5,228.25,249.25,262.25
56,280.75,254.25,209.25,250.5,285.0,226.0,241.5,283.75,227.0,268.75,239.5,321.0,230.0,225.5,263.75
57,297.75,236.0,217.75,289.75,240.75,299.5,251.5,261.0,208.5,287.25,233.0,274.25,276.5,269.75,246.75
58,292.0,238.25,237.25,284.25,292.5,265.5,246.75,248.75,232.5,240.75,202.75,261.75,216.25,253.0,219.0
59,275.75,266.25,226.0,266.0,222.25,267.5,195.0,260.0,235.25,279.25,248.75,217.25,237.25,252.0,261.25
60,268.5,216.5,211.75,284.0,275.0,276.25,242.25,247.75,173.75,248.5,261.25,274.75,229.0,216.0,200.25
61,300.0,221.5,233.5,307.5,303.5,276.25,227.75,261.5,235.75,294.5,244.25,260.5,261.25,226.0,250.75
62,279.75,200.75,220.5,248.0,307.25,279.75,251.5,277.5,212.75,279.5,260.5,265.75,206.0,233.5,209.0
63,287.25,248.5,235.5,314.25,263.25,307.0,245.5,243.75,199.5,283.25,225.75,241.75,219.0,223.5,206.25
64,266.0,255.0,207.25,333.5,315.5,288.0,215.25,249.25,194.5,238.5,250.75,296.0,227.25,218.0,236.5
65,302.5,203.0,211.75,259.25,251.75,270.0,253.25,278.5,177.75,236.0,282.5,294.25,240.25,228.75,213.75
66,303.25,229.25,197.25,271.75,302.75,294.25,225.75,235.75,182.0,223.5,225.5,303.5,246.5,208.0,266.75
67,297.0,209.5,237.0,265.75,281.5,256.5,268.0,240.25,197.25,277.75,206.25,306.0,234.0,260.5,244.0
68,314.0,244.25,226.75,312.25,302.0,279.25,266.0,273.0,181.5,286.25,244.0,294.25,240.5,192.75,218.0
69,297.25,294.75,206.75,286.75,296.25,277.25,257.5,286.0,207.75,226.75,243.25,265.5,236.75,222.25,281.75
