,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
0,0.0,287.5,0.0,0.0,0.0,264.5,268.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,286.25,0.0,0.0,0.0,0.0,257.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,273.0,0.0,232.25,254.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,249.25,0.0,0.0,0.0,269.25,0.0,0.0,0.0,0.0,0.0,303.5,0.0
5,0.0,0.0,219.0,0.0,0.0,233.5,282.25,260.5,0.0,0.0,0.0,0.0,0.0,283.5,0.0
6,0.0,0.0,0.0,269.25,0.0,249.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,289.5,0.0,0.0,244.5,220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,281.75,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,297.0,0.0,235.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.5,0.0,0.0,0.0
11,238.75,0.0,0.0,253.5,0.0,260.5,0.0,242.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,248.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,288.0,216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,272.0,294.25,268.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,276.25,0.0,0.0,238.0,259.5,259.75,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,278.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,273.5,0.0,287.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,280.0,0.0,256.5,0.0,263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,262.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,236.25,304.0,0.0,0.0,294.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,244.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,264.5,274.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,269.25,0.0,0.0,0.0,241.25,278.5,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,279.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,269.25,0.0,0.0,0.0,0.0,0.0,0.0,317.25,0.0
27,0.0,282.75,239.0,0.0,241.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,313.5,0.0
29,0.0,0.0,0.0,0.0,245.0,0.0,241.75,274.74,0.0,0.0,0.0,0.0,0.0,307.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,276.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,246.25,0.0,0.0,0.0,0.0,0.0,285.75,0.0,0.0,260.25,235.25,0.0,0.0,0.0
32,0.0,0.0,0.0,232.75,0.0,0.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,268.25,0.0,0.0,0.0,0.0,281.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,280.5,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,212.75,0.0,268.0,268.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,255.75,0.0,0.0,0.0,257.25,276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.75,0.0
41,0.0,0.0,0.0,0.0,285.5,0.0,0.0,261.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.75,0.0,0.0,0.0,0.0,0.0,311.75,0.0
43,0.0,271.5,0.0,277.0,0.0,0.0,0.0,221.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,252.0,270.0,257.0,300.75,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,306.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.5,0.0,336.25,0.0
46,0.0,0.0,0.0,0.0,0.0,271.5,0.0,251.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,288.25,0.0,0.0,0.0,0.0,0.0,0.0,276.5,0.0,0.0,0.0,0.0
48,0.0,282.25,263.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.75,0.0,0.0,0.0,0.0,0.0,276.75,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,250.5,0.0,0.0,0.0,0.0,0.0,0.0,242.5,0.0,0.0
52,0.0,0.0,220.25,0.0,0.0,226.5,235.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,255.75,0.0,224.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,283.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,258.0,0.0,291.75,0.0,246.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,299.5,0.0,0.0,0.0,0.0,241.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,277.25,247.25,0.0,0.0,274.0,0.0,255.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,265.25,0.0,0.0,260.25,0.0,0.0,0.0,238.5,0.0,0.0,0.0,0.0
59,0.0,273.0,0.0,0.0,0.0,274.5,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,250.75,282.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,260.75,0.0,277.5,0.0,248.0,0.0,265.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,276.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,298.25,0.0,0.0,0.0,280.5,0.0,0.0,333.0,0.0,0.0,0.0,0.0,265.75,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,231.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,303.5,0.0,250.75,227.25,0.0,0.0,257.0,322.25,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,291.25,0.0,0.0,293.75,0.0,0.0,0.0,0.0,247.25,0.0,0.0,0.0,0.0,0.0
69,0.0,245.75,0.0,0.0,0.0,0.0,268.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,275.5,0.0,0.0,271.0,0.0,270.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,276.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,264.25,0.0
72,0.0,283.75,0.0,0.0,233.0,0.0,256.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,259.25,0.0,0.0,0.0,0.0,277.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,275.5,0.0,0.0,291.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0,0.0,284.25,277.25,250.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.75,306.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.75,0.0,275.5,0.0,0.0
78,0.0,0.0,0.0,0.0,0.0,265.5,0.0,222.5,0.0,0.0,0.0,0.0,243.25,294.25,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,295.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,248.0,0.0,0.0,265.5,253.5,0.0,0.0,0.0,0.0,0.0,0.0,238.5,0.0,0.0
81,226.75,0.0,0.0,0.0,0.0,274.5,271.5,258.0,0.0,0.0,266.25,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,274.0,0.0,0.0,299.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,245.5,0.0,265.5,272.75,0.0,288.75,249.75,0.0,0.0,0.0,251.25,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0,0.0,234.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,237.0,0.0,0.0,292.25,0.0,269.5,0.0,204.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,304.5,0.0,0.0,0.0,0.0,0.0,251.75,0.0,0.0
87,0.0,249.5,0.0,0.0,0.0,239.5,228.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0,287.25,0.0,0.0,0.0,0.0,0.0,266.5,0.0,0.0,0.0,0.0,0.0,306.0,0.0
