,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
87,249.75,255.75,249.75,279.75,252.5,291.75,260.25,257.5,243.0,327.5,259.5,261.75,274.25,293.75,300.5,263.25,333.75,281.5,300.0,283.25,300.0,314.0,273.0,238.75,241.25,245.0,227.25,225.5,214.5,269.0
88,212.0,284.5,227.5,263.0,264.25,277.75,251.25,287.0,289.5,286.25,288.0,250.5,252.75,287.75,310.75,275.0,307.0,248.25,307.0,238.75,255.75,284.75,252.0,228.0,296.25,243.75,295.75,224.0,190.5,207.5
89,239.5,266.75,267.25,264.25,217.25,253.5,251.5,308.75,251.5,282.5,256.25,249.25,256.5,245.5,290.75,269.75,335.25,255.25,302.5,248.5,271.5,304.0,291.5,223.25,273.75,260.75,289.75,254.0,181.25,225.5
90,217.5,278.25,222.25,292.25,223.25,274.0,258.0,263.25,226.0,262.25,247.25,256.5,257.25,240.25,279.75,273.0,306.25,294.0,309.75,253.0,237.25,291.25,233.0,218.5,284.75,295.25,285.75,266.0,199.25,272.0
91,265.75,270.5,221.5,232.5,224.0,271.75,277.5,238.25,240.75,311.0,261.25,236.75,283.25,263.5,294.75,269.5,347.0,276.5,311.25,234.75,256.75,289.25,235.0,222.0,292.75,259.0,277.25,213.0,221.75,242.75
92,249.75,264.75,224.0,278.5,259.5,274.5,231.25,285.25,243.25,340.0,243.75,236.75,239.0,254.75,289.0,257.0,318.25,247.75,270.25,217.5,249.25,328.5,231.0,252.25,244.75,232.5,291.5,237.75,251.5,241.75
93,262.25,291.75,243.25,245.25,283.5,273.0,234.75,274.0,254.25,291.75,241.5,251.0,282.5,244.25,324.0,252.75,305.75,255.75,283.5,234.0,277.75,265.0,256.25,229.5,281.75,252.25,250.5,230.75,179.0,274.25
94,232.75,300.0,237.0,288.25,225.75,229.75,224.5,228.5,212.75,247.0,321.25,245.25,200.5,253.5,311.75,279.25,318.0,280.0,281.25,258.25,265.25,285.75,278.25,223.75,210.5,284.25,224.25,238.75,171.0,260.0
95,239.25,264.5,220.5,265.25,296.25,298.5,222.5,264.25,223.5,262.0,264.0,272.75,282.0,223.75,266.0,270.5,340.25,276.5,301.25,269.75,251.75,249.5,253.25,234.75,280.0,276.75,297.5,259.25,208.5,245.75
96,238.25,271.5,281.75,304.0,283.75,262.75,242.5,292.75,235.25,299.5,299.25,239.25,225.0,267.25,290.75,268.75,334.25,270.5,319.75,259.5,256.5,287.25,316.5,226.5,201.25,242.0,275.25,231.0,213.0,271.5
97,238.25,306.5,203.0,296.0,242.75,250.75,260.0,305.0,263.75,256.25,260.25,277.75,252.25,279.0,265.5,266.75,357.0,261.5,282.5,239.0,239.75,271.0,248.0,219.75,262.25,261.5,289.5,241.25,212.75,245.25
98,216.75,272.5,199.5,271.5,322.75,274.5,238.75,280.5,246.75,309.0,286.0,264.0,268.75,268.5,336.25,309.0,323.75,248.25,272.0,276.5,286.75,250.25,272.0,276.5,272.5,256.25,252.75,259.5,205.75,246.5
99,305.5,235.25,231.25,229.5,257.5,248.0,235.25,235.25,237.0,309.0,290.0,261.0,266.5,263.75,263.0,326.25,342.75,244.0,310.5,292.0,258.25,302.25,281.75,239.75,266.25,273.75,253.75,216.75,158.5,217.25
100,247.75,244.0,233.0,236.5,242.25,281.0,230.75,238.5,255.25,306.5,281.5,256.0,283.0,280.25,255.25,268.25,344.5,276.5,278.5,242.75,257.75,292.75,228.0,230.0,301.25,269.75,283.5,237.0,229.75,277.5
101,206.75,293.5,249.5,245.25,246.0,277.75,218.5,294.5,257.0,300.5,326.25,249.25,269.25,240.0,312.75,307.5,322.0,255.75,303.25,232.75,238.25,264.5,303.5,224.5,249.5,248.25,272.25,226.5,221.5,216.25
102,254.75,269.75,272.25,277.75,267.25,280.5,219.75,282.75,238.75,329.5,254.25,246.5,247.75,293.5,341.75,291.75,327.5,290.0,312.75,264.5,237.5,312.75,277.0,227.75,283.5,265.25,271.25,223.75,203.0,248.75
103,234.25,282.25,256.75,285.5,274.25,279.0,273.0,314.75,238.5,261.0,272.75,214.75,278.25,259.0,311.5,311.0,326.25,240.5,273.0,258.0,262.75,288.75,219.5,202.0,262.25,293.25,280.25,235.5,233.25,268.0
104,229.25,283.25,234.75,293.5,234.5,255.25,231.25,267.25,257.5,333.0,266.5,261.25,224.5,248.5,276.75,287.0,338.75,261.5,255.5,210.5,265.25,250.25,284.75,177.25,204.5,247.0,285.0,229.0,168.5,247.75
105,256.75,260.0,231.25,278.0,241.75,281.25,229.5,253.5,265.5,277.25,292.25,229.5,234.0,271.25,285.25,264.25,310.0,265.5,311.75,236.75,287.75,309.25,244.75,224.75,290.5,243.75,286.5,231.75,188.25,220.25
106,238.75,273.75,243.75,263.25,255.75,304.5,248.25,256.75,255.75,283.0,273.75,259.25,246.25,248.0,318.25,290.75,317.0,262.0,304.25,250.25,275.5,255.75,205.75,239.25,280.25,273.5,258.75,228.75,216.25,242.75
107,232.75,288.75,215.75,245.0,248.5,239.75,216.75,279.5,223.0,267.75,274.5,248.5,276.0,281.75,252.25,268.0,339.75,270.25,290.25,246.0,252.0,269.5,323.25,249.75,292.25,247.5,281.0,226.0,196.5,246.0
108,233.0,269.25,249.5,275.5,242.25,256.5,234.0,280.5,247.0,259.0,278.75,250.0,245.0,263.75,288.0,274.5,339.25,242.75,302.5,233.25,252.5,310.75,240.75,248.5,235.5,251.25,282.0,236.5,221.75,254.75
109,238.5,277.75,245.0,267.5,237.25,260.25,267.5,241.75,256.25,322.25,279.25,245.0,250.75,255.25,297.75,270.25,335.0,256.0,311.25,239.75,266.5,347.5,254.25,217.75,284.75,265.25,225.5,246.25,169.25,280.0
110,244.0,274.25,243.75,258.0,221.5,242.25,239.0,283.75,251.0,356.5,259.25,238.5,262.25,269.75,279.5,303.75,321.75,223.5,291.75,227.5,237.25,252.0,242.0,211.0,231.25,299.25,294.75,262.25,215.5,278.25
111,216.25,286.75,226.75,265.75,291.25,254.0,263.5,260.25,257.25,316.5,294.75,243.75,216.5,242.75,329.0,247.5,350.5,259.25,312.5,234.25,290.5,301.25,256.5,178.75,248.25,260.5,248.75,237.25,190.5,240.25
112,216.75,263.75,263.0,281.25,261.25,263.5,245.0,311.0,252.24,301.75,278.25,235.75,259.25,243.0,336.75,283.75,316.75,253.0,312.25,278.75,259.75,323.75,291.0,200.0,242.5,271.25,265.5,233.25,216.75,219.75
113,240.75,288.25,251.5,241.25,271.5,274.25,241.25,247.75,254.25,297.25,339.25,237.75,268.75,265.75,346.0,305.25,331.75,228.25,340.25,232.5,238.0,273.0,300.5,231.25,285.75,257.75,294.0,219.75,202.75,240.5
114,222.25,259.5,262.0,265.25,228.75,239.0,220.25,258.5,253.25,264.5,233.0,237.75,182.25,282.75,274.25,281.75,352.75,251.5,278.75,265.5,241.25,278.0,283.75,204.75,184.75,279.25,292.75,213.0,258.0,257.75
115,232.0,298.75,193.0,261.25,243.0,260.0,250.25,282.75,257.0,328.25,258.25,251.0,279.75,285.5,265.25,283.0,328.75,270.25,291.25,233.0,235.5,313.75,285.0,213.5,233.25,286.5,289.5,244.0,203.5,230.0
116,269.25,299.5,234.0,247.5,235.25,269.75,255.75,297.75,242.75,342.75,259.25,243.75,241.25,270.0,288.25,257.5,327.75,262.5,297.75,249.5,271.75,285.0,274.75,229.0,275.0,240.0,273.5,238.0,209.0,234.5
117,208.0,270.75,276.75,255.25,263.75,260.75,241.5,226.0,256.5,309.0,288.0,244.75,241.0,240.5,255.0,265.25,346.75,240.75,293.25,247.75,255.0,282.75,298.5,199.0,295.5,237.0,271.5,224.5,167.0,252.0
118,265.0,261.0,259.0,270.75,260.75,273.25,244.25,260.0,259.25,293.25,267.5,256.5,235.5,216.0,305.0,302.75,287.25,221.5,283.75,265.5,284.5,312.5,283.5,249.5,228.5,280.0,274.25,193.25,178.5,232.5
119,227.75,277.25,266.5,261.25,243.75,242.0,238.5,247.75,243.99,337.75,279.5,253.75,228.5,285.5,358.5,289.75,333.0,259.25,326.75,271.5,282.75,282.75,241.75,216.75,265.75,254.75,302.5,251.25,167.0,243.5
120,253.25,254.0,230.0,254.75,227.25,219.5,276.75,298.5,239.25,304.25,263.5,270.75,289.0,269.75,322.5,286.5,306.5,251.0,295.75,259.25,260.25,308.75,343.5,197.75,256.25,259.0,271.25,235.25,172.0,259.25
121,229.5,273.0,261.25,231.25,258.0,284.25,276.25,286.5,203.0,283.0,270.75,231.5,241.5,259.25,281.5,288.25,303.0,272.25,284.5,248.75,264.5,282.5,277.5,239.75,271.25,273.0,281.5,230.0,193.75,233.0
122,214.75,290.0,228.25,277.5,293.75,267.75,258.0,239.25,247.0,284.75,266.25,254.5,269.25,270.75,254.75,288.5,325.25,244.0,305.75,284.75,304.0,342.0,251.25,227.25,257.5,251.5,289.75,252.25,200.0,265.75
123,232.25,283.0,223.25,267.75,271.5,291.0,240.5,300.75,266.75,270.75,268.75,237.25,227.5,267.0,264.75,234.0,349.0,261.25,272.25,284.0,238.25,259.25,269.25,212.75,266.25,266.25,246.0,231.25,223.5,274.25
124,208.25,308.5,280.0,276.0,262.5,271.5,264.5,231.75,231.0,306.0,266.25,254.25,268.5,262.5,290.25,276.0,345.5,240.75,310.25,260.75,269.0,304.75,281.0,238.5,265.0,237.5,278.25,211.5,198.25,240.0
125,234.25,289.0,237.25,250.75,248.75,214.75,251.0,269.0,238.75,311.5,264.5,217.5,302.5,252.0,337.75,258.25,318.25,253.5,342.0,244.5,235.0,286.75,294.5,249.0,247.0,256.25,270.5,211.75,203.5,257.25
126,250.5,230.5,243.0,272.75,271.0,238.5,255.25,306.75,265.75,301.0,284.5,241.25,245.0,289.0,265.75,232.0,346.0,246.0,340.5,241.75,308.75,249.5,306.25,252.5,282.5,228.5,291.25,241.0,177.0,229.25
127,208.25,291.5,224.0,269.5,278.25,241.75,239.75,244.25,221.75,306.0,273.25,239.0,266.0,249.0,349.75,336.75,344.75,286.5,301.0,263.75,252.25,320.5,263.25,233.5,203.75,261.0,242.75,233.5,213.25,234.0
128,239.75,273.25,261.25,292.5,269.25,245.75,246.5,245.25,268.75,348.0,277.25,235.0,205.25,224.25,252.25,313.75,319.5,252.75,300.75,232.25,248.75,296.5,244.25,249.25,280.5,255.0,273.0,253.75,195.0,232.0
129,245.75,260.75,222.25,273.75,209.5,265.5,236.0,248.75,279.25,244.5,262.75,251.5,252.25,281.5,272.75,288.0,325.5,264.75,292.75,251.0,269.0,271.75,275.75,220.25,264.5,252.0,268.5,246.25,212.25,254.5
130,238.5,279.25,223.5,267.75,260.25,242.0,247.5,293.25,250.25,339.25,277.5,266.25,294.75,247.75,317.75,291.75,327.25,248.0,283.5,238.75,244.5,275.5,235.75,265.5,302.75,263.25,288.5,234.5,176.0,253.75
131,237.0,298.75,255.75,257.25,233.0,253.5,244.75,268.75,266.0,340.25,301.75,283.25,265.75,262.0,324.25,318.5,338.25,283.25,284.0,253.5,267.25,267.0,272.5,201.25,262.75,244.0,243.0,251.0,206.25,273.0
132,245.25,284.5,220.25,243.0,257.75,266.0,258.25,263.75,202.75,300.75,305.5,221.75,213.75,310.75,307.0,331.5,340.25,235.0,284.75,254.0,259.5,280.75,274.5,218.25,254.25,306.0,239.75,205.75,237.0,252.75
133,224.5,288.0,208.5,250.75,227.75,251.75,229.0,305.25,240.25,306.25,301.75,250.5,267.25,233.75,292.5,313.0,309.5,261.25,310.0,243.75,241.25,232.0,290.5,228.25,248.5,269.25,242.25,229.0,218.0,267.25
134,239.75,260.5,259.25,265.5,246.25,253.5,231.25,270.5,255.5,320.25,306.75,224.0,265.5,271.5,290.0,295.0,354.25,275.5,334.0,241.75,251.75,260.0,333.0,226.5,275.0,289.0,258.25,239.5,176.5,214.75
135,251.5,255.75,214.5,265.5,248.75,275.5,224.5,259.25,271.25,346.5,265.5,240.0,242.0,249.25,320.0,290.75,350.5,237.25,294.25,231.5,258.0,314.0,285.0,215.25,285.5,256.5,284.0,202.25,232.0,243.0
136,215.75,292.0,262.0,237.0,240.0,273.25,237.0,283.25,257.75,298.0,274.75,257.5,238.0,235.75,329.0,277.75,343.25,256.5,293.75,271.5,252.25,296.0,304.25,215.5,265.0,246.75,239.0,252.75,224.5,232.25
137,263.25,313.25,236.0,261.0,233.75,274.5,248.75,281.75,222.5,301.75,270.25,233.5,201.25,242.5,321.75,273.5,352.0,262.25,305.0,229.5,261.25,299.75,271.5,231.5,283.0,278.0,221.5,292.0,159.0,215.0
138,239.5,298.25,252.25,257.25,238.0,267.5,216.5,297.75,251.0,284.0,264.25,228.75,256.0,241.75,296.0,298.5,318.0,286.5,317.75,282.75,276.0,351.25,258.0,208.0,239.25,287.5,264.25,243.0,173.75,232.5
139,235.5,267.25,273.75,238.25,289.5,248.5,243.25,274.0,247.75,320.0,281.0,241.25,246.0,278.75,304.75,272.25,314.5,239.0,286.25,280.0,262.5,267.75,311.75,221.75,278.75,261.5,235.75,223.75,194.0,209.0
140,235.0,272.5,239.5,272.0,266.25,272.25,241.0,277.25,236.0,320.25,273.75,254.75,262.5,240.0,326.25,268.0,324.5,264.75,304.0,278.0,259.5,262.5,308.5,246.0,268.75,276.0,222.25,249.5,228.75,292.75
141,269.25,278.25,237.25,276.0,220.0,257.5,254.0,294.75,194.5,262.75,239.75,258.0,237.25,276.5,228.75,295.5,310.25,266.75,293.5,270.5,264.0,274.25,278.0,228.75,314.0,270.0,245.25,229.25,178.75,276.0
142,254.5,269.0,208.5,265.75,260.0,254.0,250.5,270.75,213.0,282.0,297.75,244.75,239.0,261.25,316.25,279.25,342.5,275.5,321.0,258.25,261.5,296.25,282.0,216.25,251.25,294.0,295.25,248.0,146.75,218.0
143,243.5,299.25,258.25,231.0,237.25,282.0,240.0,275.0,258.0,275.5,293.5,215.0,264.5,254.5,264.25,249.0,339.5,256.5,311.25,228.75,252.25,308.0,284.25,221.75,225.25,259.5,310.25,212.5,153.75,233.75
144,288.5,282.25,255.25,226.5,260.25,234.5,233.75,281.25,242.25,294.5,294.25,239.5,230.75,254.5,309.75,249.5,321.25,261.0,312.75,266.5,254.75,315.5,287.5,239.0,228.25,266.25,292.0,215.5,201.25,243.5
145,218.0,252.75,251.25,239.5,249.75,258.25,245.75,256.75,219.75,252.0,275.75,260.0,215.5,266.5,304.25,324.5,326.0,268.0,263.75,254.5,252.0,293.25,272.0,217.5,307.0,235.75,258.25,213.25,185.5,275.25
146,211.0,272.25,221.75,257.25,265.5,269.5,242.75,296.5,231.25,249.0,262.0,232.5,232.75,246.5,272.75,327.5,336.5,262.25,284.5,263.0,246.25,261.75,284.25,205.0,279.75,244.25,251.0,221.5,163.75,240.25
147,267.75,237.0,254.25,261.5,242.0,261.25,222.5,280.75,249.75,299.0,247.0,219.0,278.75,250.5,283.5,294.75,321.25,274.75,312.75,256.5,245.0,222.25,297.75,205.25,283.0,264.0,280.75,243.25,219.0,295.75
148,249.75,265.0,266.5,267.0,222.5,254.25,232.25,276.5,263.25,282.25,237.25,245.0,265.0,249.5,266.5,261.25,333.75,257.0,303.5,264.25,265.0,325.5,274.75,201.75,236.25,256.0,230.0,225.75,206.0,214.5
149,248.5,283.0,247.25,275.5,259.0,306.0,228.5,312.75,260.25,268.25,281.0,249.0,280.75,275.25,305.5,247.5,315.0,286.0,272.25,279.25,262.5,251.0,287.75,231.0,273.75,260.25,259.25,237.5,232.25,252.0
150,247.5,262.5,228.5,242.5,204.75,239.5,231.25,277.25,246.75,264.75,291.25,263.5,259.5,225.5,272.5,259.25,264.75,247.5,342.0,315.25,253.0,327.0,328.5,182.75,227.0,245.5,293.75,224.5,165.5,231.75
151,232.75,297.0,258.25,259.5,252.75,261.75,237.75,278.25,258.25,340.5,292.75,268.0,292.25,269.75,319.75,260.75,345.5,294.5,269.75,236.25,290.5,295.0,256.25,235.5,265.25,241.75,290.5,234.0,227.25,248.75
152,222.5,258.5,213.75,271.5,273.25,258.75,252.0,261.0,204.75,303.75,303.75,268.0,265.5,250.5,291.25,293.5,329.75,275.0,309.5,252.0,260.5,307.5,252.0,235.25,249.0,249.0,271.5,242.0,205.25,208.5
153,230.75,276.75,190.75,254.0,272.75,255.0,260.75,277.25,243.0,334.5,300.0,265.75,243.75,279.75,259.75,304.75,320.25,291.25,308.0,287.75,300.75,331.75,289.75,220.75,294.0,232.5,293.25,241.0,225.0,227.25
154,243.75,296.25,269.75,274.0,285.25,247.25,257.0,291.75,231.0,306.5,258.5,277.5,276.75,269.25,345.5,337.0,297.5,245.0,296.0,237.75,248.5,299.5,287.75,248.25,256.25,238.75,258.0,225.0,186.5,244.5
155,235.25,262.5,201.5,256.5,247.75,266.0,262.25,277.25,266.5,274.75,268.25,276.0,268.0,255.75,309.0,264.75,326.75,226.5,294.5,225.5,240.5,289.75,246.75,243.0,256.0,261.75,272.75,206.75,236.5,275.5
156,254.5,260.5,254.0,247.25,218.5,307.5,211.75,280.0,249.75,305.25,293.25,242.25,249.0,217.5,305.75,266.5,315.25,283.5,287.0,270.75,263.25,308.75,297.25,223.0,281.5,273.75,287.0,216.25,247.75,247.5
157,269.75,292.5,231.75,282.75,236.75,255.5,252.25,224.0,252.75,297.25,316.25,250.0,261.75,259.0,286.25,261.75,333.0,296.0,304.75,244.75,263.5,296.25,239.75,260.5,281.25,256.25,274.0,263.75,160.5,217.5
158,252.25,248.75,245.0,236.75,233.25,281.0,245.0,297.25,239.75,304.5,282.25,224.75,218.75,278.0,308.75,261.5,344.5,257.5,314.5,264.0,272.5,280.75,319.25,225.25,276.25,251.5,255.25,248.75,153.5,295.25
159,250.5,269.75,218.0,246.75,228.25,250.0,221.75,282.25,281.5,297.75,297.5,238.25,245.75,251.0,289.75,263.25,301.5,286.0,321.75,258.5,256.0,295.25,276.25,240.0,225.5,243.75,272.0,206.5,215.25,281.25
160,226.0,252.75,263.75,296.5,239.25,272.25,248.5,281.25,252.0,293.75,308.75,271.75,260.75,261.5,276.5,295.25,298.0,257.0,323.25,262.0,246.75,263.5,202.5,262.75,205.5,268.5,254.5,216.0,244.0,230.25
161,248.5,243.5,229.5,270.0,219.75,259.5,239.5,265.25,238.5,332.5,293.75,268.25,254.75,216.75,294.25,291.0,329.75,262.25,277.75,241.5,260.25,288.25,277.75,206.25,249.0,257.5,260.0,260.0,207.0,250.5
162,269.25,303.5,225.0,245.25,261.0,233.75,204.75,300.25,250.0,307.5,304.25,243.25,231.25,315.25,285.5,293.75,328.5,233.25,314.0,235.0,260.75,294.5,214.5,241.5,283.25,258.5,311.5,232.25,223.75,296.75
163,209.5,291.25,258.25,248.75,227.25,249.75,239.75,295.75,306.5,302.25,279.75,260.75,263.75,262.5,292.25,259.5,339.75,275.0,312.5,264.0,259.5,321.25,258.5,215.0,203.75,254.5,256.0,251.25,210.5,234.0
164,230.5,275.5,216.25,274.0,255.0,257.5,238.0,298.75,268.75,351.5,290.0,264.25,230.5,252.0,279.5,297.0,308.25,251.25,301.5,226.75,241.0,322.25,245.0,243.75,200.0,246.0,278.0,233.5,190.0,241.75
165,284.5,245.75,234.5,286.0,270.5,246.75,238.5,301.0,223.0,290.0,299.0,240.75,243.5,259.5,266.25,307.5,320.25,241.25,317.5,256.5,252.0,341.25,267.5,257.25,273.25,288.25,292.25,248.25,202.0,270.25
166,231.5,298.0,260.0,259.5,254.25,261.25,244.75,261.25,280.75,272.25,282.25,260.0,191.75,211.0,309.0,260.25,284.0,211.5,288.0,280.25,226.75,289.75,272.0,234.25,274.0,299.5,276.25,231.0,203.75,226.25
167,203.5,250.0,253.25,261.0,243.25,253.25,236.0,245.75,245.75,314.0,298.75,288.75,260.0,249.75,271.75,283.25,313.5,283.5,309.75,272.0,293.5,269.5,292.0,229.25,325.5,251.5,255.0,208.75,228.5,229.75
168,244.75,308.25,216.0,265.5,240.0,261.5,233.5,296.5,231.75,281.25,241.25,247.75,258.5,219.5,317.25,278.75,340.5,251.5,322.5,253.75,269.5,317.25,248.0,253.25,243.25,247.0,252.25,250.75,209.5,250.0
169,259.75,291.75,216.25,292.25,224.25,247.0,249.25,299.75,252.49,311.5,278.5,234.75,284.25,265.0,256.0,300.5,313.25,257.25,277.0,259.75,251.0,300.0,268.75,241.25,294.25,252.25,256.5,253.5,203.25,263.0
170,235.75,292.25,218.25,243.25,257.5,262.25,271.0,271.5,250.25,305.5,227.0,250.75,253.25,256.0,258.75,267.0,321.75,236.5,294.0,204.25,247.0,281.75,275.25,232.0,241.75,260.0,251.5,214.0,199.25,239.0
171,275.75,259.25,222.5,281.0,293.75,256.75,229.0,270.75,273.5,266.0,235.25,251.25,229.75,255.75,278.25,238.75,335.25,312.0,315.25,240.25,243.0,310.25,266.75,245.25,234.0,248.75,248.25,244.25,235.75,261.75
172,235.75,283.75,255.0,251.75,332.75,282.5,208.5,298.75,245.5,318.5,279.0,262.75,237.75,207.5,285.5,232.75,320.5,247.25,314.0,246.25,260.75,295.0,291.0,269.0,307.75,273.5,269.5,245.25,166.25,226.75
173,221.5,236.0,225.25,238.75,255.25,243.5,215.75,288.75,236.75,299.25,272.5,229.25,224.0,256.0,281.25,261.0,338.0,304.25,263.5,263.25,303.75,344.75,240.0,240.0,252.25,312.25,253.0,225.0,198.25,228.25
174,193.25,270.0,266.0,293.0,227.0,267.5,234.5,267.0,277.75,284.5,321.5,264.25,234.0,245.5,293.75,250.5,314.0,251.25,287.75,235.0,281.0,308.25,225.0,231.5,291.25,253.0,290.0,245.5,172.25,269.75
175,226.75,297.0,222.0,274.25,210.75,285.75,236.0,270.5,263.5,320.75,249.25,225.75,247.0,267.25,336.5,262.75,334.75,253.0,306.0,257.0,251.0,206.0,289.25,236.75,235.25,244.25,267.75,225.25,193.25,243.5
176,242.5,276.0,253.0,288.25,247.25,240.5,293.25,274.25,263.5,242.0,286.25,273.75,268.25,272.25,319.0,259.75,325.25,250.5,275.75,270.75,265.0,266.25,301.5,228.0,280.5,253.75,274.0,265.25,167.25,255.75
177,235.25,295.5,229.5,234.25,233.5,269.25,240.0,304.5,228.75,321.5,278.75,260.75,230.5,240.5,269.0,244.5,294.75,256.25,299.25,254.75,249.75,269.5,238.5,219.0,328.25,252.0,221.75,242.0,227.25,282.75
178,224.0,246.25,206.75,251.75,220.0,239.5,261.25,289.25,258.25,307.75,269.5,225.75,256.5,281.75,324.25,339.5,335.0,236.25,303.25,244.5,243.0,277.0,244.75,204.5,217.75,237.75,262.5,242.25,272.0,223.0
179,233.0,298.0,260.5,232.75,230.25,268.75,231.25,228.0,248.5,280.25,307.5,233.5,251.0,273.5,303.75,248.5,337.75,241.75,301.75,244.75,296.0,299.75,304.0,213.25,285.25,252.0,313.75,217.75,209.75,259.75
180,235.75,300.25,251.5,250.75,251.0,267.75,274.5,301.0,264.0,313.0,260.0,220.75,237.5,269.75,360.5,263.0,333.75,282.25,307.0,253.0,254.5,279.75,278.75,212.0,301.0,249.75,259.25,207.5,161.75,293.0
181,252.0,274.75,244.0,263.5,235.25,278.0,231.75,295.75,267.75,254.75,314.25,240.75,257.5,288.75,306.0,276.25,306.75,282.0,268.75,223.0,272.25,270.0,260.75,240.75,216.5,250.5,285.5,262.5,207.75,228.25
182,266.75,274.0,254.0,270.5,221.25,280.75,236.75,245.5,279.0,307.75,270.0,235.0,195.0,237.0,235.75,327.0,307.75,269.25,257.0,245.5,269.0,273.0,285.75,209.75,272.0,260.5,276.75,224.75,178.25,226.25
183,237.0,258.25,251.25,258.5,275.5,247.0,261.0,266.0,255.25,283.25,309.75,241.0,251.5,216.75,283.5,292.75,335.25,248.25,285.25,232.0,267.25,259.0,239.5,264.25,300.0,270.5,287.0,251.5,191.25,238.25
184,229.5,295.5,266.0,269.5,292.75,239.25,240.5,264.75,220.5,334.0,282.0,270.0,241.25,231.25,293.5,322.75,305.75,248.0,286.75,271.75,220.5,307.75,260.75,246.25,236.0,256.25,266.5,232.5,166.75,261.5
185,241.25,292.5,238.5,263.75,215.25,250.25,249.25,272.0,270.5,333.25,279.0,257.0,254.25,274.5,303.5,271.5,349.25,245.0,285.75,283.5,264.75,294.25,285.25,190.75,260.5,278.0,279.25,239.75,214.0,237.25
186,238.5,272.25,284.25,282.5,246.25,263.5,239.0,269.25,282.25,317.0,311.5,268.5,247.0,264.0,292.0,304.0,325.75,281.0,308.5,282.5,274.0,309.5,271.5,244.25,316.25,298.0,301.25,221.5,203.25,256.5
187,245.5,228.75,230.5,273.5,272.75,229.5,246.25,275.25,251.75,301.5,302.25,251.25,234.0,241.5,280.25,274.25,346.75,254.0,282.0,243.0,252.25,268.0,313.5,252.25,254.5,268.75,284.75,239.5,214.75,213.5
188,245.0,302.5,200.5,281.0,286.25,296.25,234.75,279.75,257.25,347.75,291.75,271.5,273.25,273.5,337.0,309.25,345.5,288.75,273.0,246.0,256.0,270.75,261.75,212.0,293.0,270.25,269.5,224.5,249.5,236.25
189,235.0,306.5,241.5,262.75,249.75,265.5,240.25,292.75,259.75,304.5,256.25,225.0,230.0,227.75,278.75,272.25,338.25,240.0,281.75,269.75,257.5,275.0,269.25,246.5,259.75,248.0,273.5,237.75,251.0,218.0
190,245.5,229.75,242.0,278.25,278.5,290.25,248.0,273.5,243.0,294.5,239.25,267.25,241.5,288.0,324.5,298.5,319.5,238.5,283.5,257.25,264.75,277.5,232.25,226.5,251.25,255.5,204.0,263.75,209.75,197.5
191,250.75,248.0,245.5,259.0,220.5,253.25,251.25,275.75,256.0,283.5,286.5,241.25,251.25,279.0,314.0,330.25,337.5,241.75,300.5,228.5,256.75,302.5,246.25,220.0,251.75,260.25,226.75,221.5,205.25,234.25
192,251.0,253.75,234.5,262.0,228.5,223.25,248.5,293.0,284.25,287.75,299.75,233.25,258.0,289.5,284.0,302.25,321.0,267.25,325.75,292.5,248.25,278.25,273.5,207.5,287.25,253.25,290.5,240.75,216.75,259.5
193,231.25,283.0,258.0,267.75,268.0,255.0,202.0,273.0,271.5,342.75,271.0,265.75,288.25,275.5,250.75,291.25,312.75,258.25,279.0,228.5,246.5,301.5,303.75,249.0,253.25,267.25,270.25,222.75,246.0,275.25
194,260.5,246.75,244.75,247.75,277.25,247.0,235.5,288.5,267.75,275.5,246.5,291.5,217.5,243.25,251.0,292.75,312.25,282.25,292.0,256.75,271.75,264.0,274.0,210.75,271.5,255.5,277.0,212.0,204.0,267.5
195,236.5,250.75,243.5,282.0,221.5,264.75,251.25,279.25,248.75,297.75,251.5,256.75,225.5,269.5,277.25,309.0,297.0,282.0,294.0,299.0,253.0,278.75,259.75,195.25,276.25,227.25,292.0,259.5,215.5,293.5
196,221.25,272.25,253.0,274.25,231.5,277.75,227.0,242.25,239.5,343.25,305.5,240.25,257.25,259.75,280.0,244.25,314.0,248.0,305.75,243.75,262.5,328.5,308.25,210.0,272.0,268.5,273.75,264.75,170.25,243.25
197,266.0,292.0,226.0,262.75,231.0,248.25,264.5,275.25,289.25,272.75,292.5,253.75,280.75,247.75,264.0,324.75,340.0,277.5,316.0,247.0,265.5,287.0,289.5,218.25,242.75,266.25,275.0,216.0,160.25,224.0
