,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
0,0.0,0.0,0.0,257.5,233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,276.75
1,0.0,0.0,0.0,281.75,244.0,252.25,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,300.75
2,0.0,0.0,0.0,0.0,248.25,251.5,294.75,0.0,0.0,0.0,0.0,0.0,269.25,0.0,324.5
3,0.0,0.0,0.0,0.0,254.5,0.0,281.0,0.0,0.0,0.0,0.0,0.0,278.75,0.0,262.0
4,0.0,0.0,0.0,0.0,242.75,280.75,281.25,0.0,0.0,0.0,0.0,0.0,234.5,0.0,306.0
5,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,291.25
6,0.0,0.0,0.0,269.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.5,0.0,318.75
7,0.0,0.0,0.0,289.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,252.25,260.5
8,231.5,295.5,0.0,0.0,229.5,0.0,281.75,0.0,0.0,0.0,0.0,0.0,265.25,0.0,272.25
9,0.0,0.0,213.75,0.0,223.75,256.25,289.25,0.0,0.0,0.0,0.0,0.0,257.0,0.0,270.25
10,0.0,0.0,0.0,0.0,217.25,280.0,264.0,0.0,0.0,0.0,232.5,0.0,236.5,0.0,306.25
11,0.0,0.0,0.0,253.5,0.0,0.0,288.25,0.0,0.0,0.0,0.0,0.0,271.0,0.0,286.5
12,0.0,0.0,0.0,0.0,225.75,0.0,288.25,0.0,0.0,335.5,0.0,0.0,281.5,301.75,0.0
13,0.0,0.0,0.0,0.0,230.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.25,0.0,287.75
14,0.0,277.25,265.25,0.0,253.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,255.75,0.0,246.75
15,0.0,0.0,235.0,0.0,243.5,257.75,0.0,251.75,0.0,0.0,0.0,0.0,291.75,0.0,271.0
16,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,246.25,0.0,0.0
17,0.0,0.0,0.0,284.75,250.75,281.5,304.25,232.75,0.0,276.0,0.0,0.0,0.0,0.0,280.75
18,0.0,0.0,250.0,271.5,236.5,0.0,275.5,0.0,0.0,0.0,0.0,0.0,257.25,0.0,269.5
19,0.0,0.0,0.0,0.0,0.0,263.5,0.0,252.5,0.0,0.0,0.0,0.0,245.5,0.0,0.0
20,0.0,0.0,0.0,0.0,202.25,262.5,0.0,279.75,0.0,300.25,0.0,0.0,262.0,284.5,267.25
21,0.0,0.0,0.0,0.0,0.0,270.0,0.0,259.0,0.0,0.0,0.0,0.0,237.75,271.5,280.75
22,0.0,0.0,0.0,0.0,0.0,244.5,0.0,0.0,0.0,333.5,0.0,0.0,237.0,283.0,276.0
23,0.0,0.0,199.5,0.0,0.0,274.75,0.0,288.25,0.0,0.0,0.0,0.0,224.25,0.0,301.25
24,0.0,0.0,0.0,259.25,0.0,241.25,0.0,0.0,0.0,0.0,0.0,0.0,294.75,276.5,264.25
25,0.0,0.0,0.0,0.0,0.0,286.25,0.0,0.0,0.0,0.0,0.0,0.0,252.5,0.0,317.75
26,0.0,0.0,0.0,270.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.75,0.0,288.5
27,0.0,0.0,0.0,268.25,241.5,226.75,271.25,0.0,0.0,0.0,0.0,0.0,252.0,0.0,293.5
28,0.0,0.0,0.0,0.0,270.25,250.5,0.0,0.0,0.0,0.0,0.0,0.0,230.25,0.0,278.0
29,0.0,0.0,219.75,0.0,245.0,233.75,0.0,0.0,0.0,0.0,0.0,0.0,276.5,0.0,259.25
30,0.0,0.0,0.0,275.5,0.0,259.5,0.0,0.0,0.0,269.5,0.0,0.0,245.75,0.0,246.75
31,0.0,0.0,239.25,0.0,0.0,240.75,275.0,0.0,0.0,0.0,0.0,0.0,246.75,0.0,0.0
32,0.0,0.0,0.0,0.0,274.0,255.75,0.0,0.0,0.0,283.25,258.75,0.0,261.5,0.0,0.0
33,0.0,0.0,0.0,275.5,0.0,0.0,286.75,0.0,0.0,0.0,0.0,0.0,223.75,276.75,241.0
34,0.0,0.0,0.0,0.0,276.5,261.75,0.0,0.0,0.0,287.25,0.0,0.0,0.0,0.0,264.75
35,0.0,0.0,254.75,244.75,0.0,0.0,0.0,236.5,0.0,291.75,271.25,0.0,259.0,0.0,253.0
36,0.0,0.0,0.0,257.75,260.0,0.0,0.0,0.0,274.75,0.0,0.0,0.0,248.5,0.0,0.0
37,0.0,0.0,0.0,287.75,212.75,255.75,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,280.75
38,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,229.75,0.0,242.75,0.0,265.5
39,0.0,0.0,222.25,268.75,0.0,249.5,0.0,267.5,0.0,0.0,0.0,0.0,243.0,0.0,272.5
40,0.0,0.0,0.0,268.25,0.0,0.0,291.25,0.0,0.0,0.0,0.0,0.0,282.75,0.0,286.75
41,0.0,266.75,243.25,0.0,0.0,0.0,286.25,261.25,0.0,0.0,0.0,0.0,270.0,0.0,275.5
42,0.0,0.0,0.0,245.25,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,285.5,0.0,283.25
43,0.0,271.5,220.5,0.0,211.75,253.0,290.25,0.0,0.0,0.0,0.0,0.0,240.5,0.0,257.5
44,223.0,264.5,0.0,280.25,211.0,252.0,0.0,257.0,0.0,0.0,0.0,0.0,285.5,0.0,0.0
45,0.0,0.0,0.0,0.0,280.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,322.75
46,0.0,0.0,0.0,0.0,0.0,271.5,287.0,0.0,0.0,0.0,0.0,0.0,262.5,0.0,331.5
47,0.0,0.0,0.0,0.0,254.0,235.0,0.0,253.5,0.0,0.0,0.0,0.0,252.0,0.0,0.0
48,0.0,0.0,0.0,0.0,276.0,0.0,274.0,0.0,256.5,0.0,0.0,0.0,247.75,0.0,268.75
49,0.0,0.0,0.0,0.0,0.0,0.0,285.25,0.0,0.0,0.0,235.75,0.0,310.75,0.0,270.5
50,0.0,0.0,223.25,293.5,245.5,279.5,0.0,251.5,0.0,0.0,0.0,0.0,233.75,0.0,307.5
51,0.0,0.0,243.0,285.5,252.5,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.75
52,0.0,0.0,220.25,0.0,0.0,226.5,0.0,0.0,0.0,300.75,0.0,0.0,278.75,336.75,311.0
53,0.0,0.0,0.0,0.0,224.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,276.5,0.0,247.5
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.5,0.0,0.0
55,0.0,259.5,0.0,0.0,242.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.5,0.0,305.25
56,229.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,281.75
57,0.0,0.0,0.0,0.0,0.0,274.0,247.75,0.0,0.0,0.0,256.25,0.0,0.0,358.5,265.25
58,0.0,0.0,190.75,265.25,274.25,298.5,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,302.75
59,0.0,0.0,0.0,261.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,289.75
60,0.0,0.0,201.5,0.0,237.25,0.0,0.0,0.0,0.0,0.0,0.0,246.0,262.5,264.75,288.25
61,0.0,0.0,0.0,277.5,221.5,0.0,247.75,0.0,0.0,285.75,0.0,0.0,252.0,0.0,234.0
62,0.0,0.0,0.0,0.0,261.25,0.0,298.5,0.0,0.0,0.0,0.0,0.0,315.25,337.75,258.25
63,0.0,0.0,0.0,250.75,0.0,280.5,300.75,0.0,0.0,0.0,0.0,0.0,219.5,0.0,232.0
64,0.0,265.0,0.0,0.0,228.75,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,349.75,331.5
65,0.0,0.0,0.0,0.0,243.0,277.75,269.0,0.0,0.0,0.0,0.0,0.0,255.75,0.0,298.5
66,0.0,243.5,0.0,0.0,235.25,0.0,0.0,0.0,0.0,0.0,239.25,0.0,0.0,0.0,268.0
67,0.0,0.0,0.0,250.75,227.25,239.75,248.75,0.0,0.0,0.0,0.0,0.0,245.5,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,260.25,0.0,0.0,0.0,0.0,272.75,0.0,267.25,0.0,279.25
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.25,0.0,0.0,0.0,0.0,272.25,296.0,327.5
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.5,0.0,0.0,0.0,294.75
71,0.0,0.0,0.0,0.0,209.5,0.0,281.75,0.0,0.0,0.0,0.0,254.75,281.75,0.0,293.5
72,0.0,0.0,0.0,239.5,233.0,0.0,0.0,238.75,0.0,0.0,0.0,0.0,216.75,0.0,337.0
73,0.0,0.0,243.5,0.0,0.0,0.0,0.0,268.75,0.0,0.0,0.0,0.0,0.0,0.0,266.5
74,0.0,0.0,0.0,275.5,233.75,273.25,291.75,279.25,0.0,272.75,0.0,0.0,0.0,308.75,261.5
75,0.0,0.0,0.0,271.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.75
76,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,273.75,256.5,0.0,288.0,0.0,283.25
77,0.0,0.0,204.25,0.0,0.0,0.0,298.75,0.0,0.0,0.0,0.0,0.0,275.5,0.0,300.5
78,0.0,0.0,0.0,296.5,237.25,265.5,301.0,222.5,0.0,0.0,270.75,0.0,0.0,0.0,262.75
79,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.25,235.0,0.0,0.0,0.0,250.5
