,21-11-2018:teams_900.csv,23-11-2018:teams_1200.csv,23-11-2018:teams_1030.csv,24-11-2018:teams_800.csv,24-11-2018:teams_830.csv,25-11-2018:teams_330.csv,25-11-2018:teams_800.csv,26-11-2018:teams_800.csv,26-11-2018:teams_900.csv,27-11-2018:teams_730.csv,27-11-2018:teams_900.csv,28-11-2018:teams_1000.csv,29-11-2018:teams_800.csv,29-11-2018:teams_1030.csv,01-12-2018:teams_800.csv
47,293.25,268.75,193.5,327.5,0.0,282.25,204.25,0.0,223.0,285.5,251.25,222.25,253.75,259.5,218.75
48,291.0,260.75,228.25,272.0,0.0,288.5,228.0,0.0,236.0,316.75,223.25,288.25,249.0,227.5,210.5
49,306.5,244.0,214.0,311.25,0.0,274.0,241.5,0.0,221.25,259.75,0.0,269.0,265.75,249.0,0.0
50,282.5,244.25,0.0,328.25,262.0,310.0,247.75,0.0,216.5,270.5,250.5,274.25,239.25,253.0,221.0
51,294.5,0.0,209.0,341.0,0.0,287.0,220.75,0.0,237.5,276.75,259.25,294.75,279.5,266.5,246.5
52,295.0,229.5,215.75,299.25,270.25,297.25,222.75,0.0,227.5,294.25,263.75,262.0,235.75,250.25,221.75
53,0.0,236.75,0.0,304.25,0.0,273.75,226.0,0.0,216.5,271.5,267.75,276.75,0.0,240.5,224.0
54,290.0,217.75,216.25,302.25,235.0,281.0,216.25,0.0,0.0,249.0,249.75,272.75,0.0,218.75,209.75
55,316.0,256.75,0.0,297.5,256.5,282.0,232.25,0.0,0.0,0.0,256.5,236.5,0.0,256.0,208.75
56,307.25,242.0,0.0,335.5,238.25,275.75,237.0,0.0,227.25,271.0,270.0,292.75,247.0,260.25,231.5
57,294.0,241.0,0.0,310.75,0.0,258.5,223.5,0.0,218.0,301.75,261.75,252.0,233.0,224.25,233.75
58,284.25,0.0,210.25,323.5,0.0,291.25,220.25,0.0,208.0,224.5,266.0,283.5,0.0,257.25,220.75
59,322.25,241.5,210.75,302.0,0.0,278.5,232.25,0.0,207.5,250.5,251.75,264.25,240.0,257.0,245.75
60,301.5,226.75,218.0,274.0,272.25,264.0,231.0,0.0,0.0,260.25,277.25,288.0,266.0,245.75,246.5
61,296.5,208.75,201.75,304.25,0.0,262.5,200.25,0.0,224.25,283.75,226.75,336.75,234.0,261.75,226.5
62,311.25,210.5,189.0,317.75,233.25,296.5,226.25,0.0,245.0,296.5,254.5,316.5,0.0,223.75,234.25
63,317.0,243.5,0.0,293.75,0.0,255.5,244.0,0.0,0.0,270.75,255.0,295.25,235.75,249.75,0.0
64,301.5,248.0,221.5,304.0,0.0,266.25,243.75,0.0,183.5,233.25,268.0,287.5,264.75,223.25,217.0
65,293.0,0.0,205.25,328.5,0.0,302.75,238.75,0.0,230.25,286.5,273.25,283.75,250.0,251.0,209.5
66,300.5,270.5,222.5,287.0,0.0,261.5,200.25,0.0,199.75,243.0,275.5,313.5,233.75,241.25,280.0
67,310.0,247.0,200.0,262.25,239.5,277.25,236.5,0.0,207.25,303.0,249.75,309.5,238.0,255.5,216.5
68,279.75,0.0,190.75,312.25,0.0,301.25,245.5,0.0,215.0,252.0,0.0,279.25,267.75,252.75,238.25
69,305.75,281.25,0.0,0.0,0.0,284.25,198.25,0.0,236.5,252.5,230.0,235.5,265.75,228.75,258.75
70,311.75,239.75,226.75,266.25,0.0,271.0,209.0,0.0,213.5,236.0,264.25,322.0,0.0,234.0,213.5
71,289.75,269.25,205.75,300.25,224.0,278.75,0.0,0.0,0.0,299.75,246.0,292.5,283.0,258.5,245.5
72,280.75,265.5,216.0,334.75,213.75,295.25,214.25,0.0,190.5,272.0,0.0,280.75,265.5,258.0,0.0
73,0.0,261.25,223.25,293.75,249.0,246.25,277.5,0.0,0.0,245.75,271.75,295.5,235.25,246.5,231.0
74,316.25,253.0,193.0,248.75,266.75,314.75,250.5,0.0,218.0,266.75,0.0,276.75,238.25,220.0,224.0
75,286.5,231.5,198.0,325.25,254.5,290.0,229.5,0.0,204.5,255.5,225.75,259.75,256.5,262.5,230.25
76,315.25,245.5,221.25,317.25,0.0,305.0,211.75,0.0,208.75,294.5,276.75,295.0,250.75,224.5,213.25
77,266.25,0.0,213.5,324.5,0.0,259.75,202.5,0.0,216.5,287.25,281.25,315.0,255.75,224.0,239.0
78,315.5,244.75,222.25,307.75,270.0,300.25,220.5,0.0,223.75,258.25,228.0,275.25,236.75,237.25,259.75
79,287.0,220.75,196.0,318.0,226.25,313.25,246.75,0.0,0.0,272.0,219.0,262.75,240.5,249.25,202.0
80,276.0,196.75,200.75,328.75,0.0,261.75,232.5,0.0,198.5,257.0,235.5,311.0,266.5,261.0,267.5
81,281.5,0.0,240.25,318.75,276.75,305.5,216.0,0.0,216.75,275.25,262.5,279.0,0.0,203.5,0.0
82,281.0,242.0,208.0,328.5,241.5,286.75,246.0,0.0,215.25,249.0,238.25,262.25,239.0,229.5,200.25
83,265.25,242.5,216.5,251.75,256.25,277.5,232.0,0.0,208.75,254.25,240.5,242.5,230.25,237.0,215.5
84,262.5,0.0,232.25,286.75,278.5,297.75,261.5,0.0,184.0,288.25,262.25,310.5,256.75,229.0,212.25
85,293.0,245.25,234.25,307.75,0.0,292.75,227.75,0.0,216.25,263.75,267.5,274.0,0.0,241.5,285.25
86,304.0,0.0,209.75,311.5,0.0,260.25,238.25,0.0,236.0,264.75,266.25,272.0,244.75,245.75,238.0
87,304.0,214.25,216.75,324.25,0.0,294.0,230.5,0.0,214.75,270.5,244.0,252.25,0.0,242.25,0.0
88,0.0,247.75,213.0,285.5,0.0,261.75,203.0,0.0,214.75,290.75,269.75,342.0,0.0,259.25,211.75
89,268.0,240.25,221.0,311.0,211.0,263.25,218.75,0.0,220.0,277.75,281.25,322.75,236.0,243.0,0.0
90,272.5,255.0,229.25,335.75,255.75,268.75,235.25,0.0,0.0,259.5,279.25,216.75,256.75,258.75,222.75
91,259.75,223.75,220.25,294.0,0.0,288.5,262.0,0.0,199.5,237.0,224.25,346.5,242.25,220.75,225.75
92,295.5,246.75,0.0,314.75,218.25,269.75,231.0,0.0,227.5,273.25,231.0,285.75,270.75,256.75,209.75
93,277.0,240.25,0.0,323.75,0.0,285.0,214.0,0.0,0.0,268.5,257.0,305.5,257.25,251.0,225.25
94,297.25,234.0,0.0,306.75,0.0,268.75,224.75,0.0,227.0,288.0,251.5,298.0,262.5,232.25,241.0
95,292.5,266.0,193.25,301.25,0.0,291.5,227.5,0.0,236.25,0.0,238.75,238.75,256.5,249.0,252.25
96,284.5,225.0,204.75,247.5,189.25,283.5,201.5,0.0,213.5,292.75,233.25,226.5,226.25,238.0,242.5
97,310.5,253.5,222.0,295.5,0.0,275.75,186.5,0.0,0.0,250.25,268.25,268.25,241.25,250.0,244.5
98,280.75,207.0,200.0,305.25,0.0,293.0,220.25,0.0,201.5,262.75,259.0,272.75,247.5,261.75,260.0
99,291.25,252.5,0.0,318.25,0.0,267.25,199.0,0.0,222.25,291.75,0.0,275.0,240.5,273.75,245.75
