,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
52,247.75,277.75,220.25,278.0,264.25,226.5,235.25,254.25,302.25,300.75,254.25,216.5,278.75,336.75,311.0
53,216.75,288.25,255.75,245.0,224.0,237.0,238.5,223.5,283.0,285.5,273.75,268.75,276.5,265.25,247.5
54,305.5,263.75,208.5,275.5,283.75,248.75,314.75,235.25,283.75,265.75,256.0,182.25,266.5,274.25,283.75
55,256.75,259.5,262.0,258.0,242.75,291.75,267.25,246.75,273.25,271.75,257.0,241.25,249.5,255.0,305.25
56,229.25,299.5,273.75,265.75,322.75,277.75,241.75,237.0,282.5,249.25,254.0,269.25,275.25,305.0,281.75
57,216.25,277.25,247.25,241.25,267.25,274.0,247.75,255.25,286.25,283.0,256.25,302.5,259.0,358.5,265.25
58,240.75,270.75,190.75,265.25,274.25,298.5,260.25,257.0,327.5,316.25,238.5,242.0,217.5,322.5,302.75
59,232.0,273.0,269.75,261.25,248.5,274.5,311.0,238.75,311.0,239.0,268.0,238.0,216.75,254.75,289.75
60,269.25,230.5,201.5,254.75,237.25,250.75,282.75,257.5,262.0,288.25,236.5,246.0,262.5,264.75,288.25
61,265.0,260.75,218.0,277.5,221.5,248.0,247.75,265.5,329.5,285.75,238.5,262.5,252.0,290.25,234.0
62,214.75,284.5,218.25,276.0,261.25,281.0,298.5,223.0,261.0,291.5,249.25,264.5,315.25,337.75,258.25
63,232.25,298.25,222.5,250.75,271.5,280.5,300.75,251.0,333.0,266.0,261.75,232.75,219.5,265.75,232.0
64,234.25,265.0,225.25,292.5,228.75,279.0,231.75,252.24,283.0,267.5,256.5,292.25,211.0,349.75,331.5
65,208.25,292.5,254.0,257.25,243.0,277.75,269.0,254.25,259.0,303.5,236.75,268.0,255.75,252.25,298.5
66,245.75,243.5,244.0,243.0,235.25,255.25,244.25,253.25,267.75,288.0,239.25,276.75,256.0,272.75,268.0
67,239.75,303.5,266.0,250.75,227.25,239.75,248.75,257.0,322.25,256.25,277.75,265.5,245.5,307.0,295.5
68,245.25,291.25,230.5,265.5,293.75,260.25,293.25,256.5,356.5,247.25,272.75,218.75,267.25,290.0,279.25
69,251.5,245.75,200.5,237.0,278.25,263.5,268.75,259.25,301.75,261.25,249.25,243.5,272.25,296.0,327.5
70,235.0,275.5,241.5,261.0,271.0,254.0,270.5,239.25,264.5,241.5,246.5,260.75,273.5,329.0,294.75
71,288.5,250.0,258.0,276.0,209.5,239.0,281.75,203.0,328.25,243.75,261.25,254.75,281.75,264.25,293.5
72,267.75,283.75,234.5,239.5,233.0,260.0,256.75,238.75,309.0,321.25,259.25,260.0,216.75,309.0,337.0
73,222.5,259.25,243.5,261.5,246.25,242.0,277.25,268.75,293.25,260.25,235.75,229.75,274.5,305.75,266.5
74,230.75,246.25,226.0,275.5,233.75,273.25,291.75,279.25,270.75,272.75,251.0,253.25,264.0,308.75,261.5
75,209.5,295.5,236.75,271.5,266.25,284.25,277.25,250.25,306.0,292.25,243.75,284.25,231.25,286.25,293.75
76,230.5,276.0,215.75,236.75,289.5,291.0,297.25,202.75,306.0,273.75,256.5,256.5,288.0,276.5,283.25
77,269.25,298.0,204.25,282.75,260.0,214.75,298.75,240.25,348.0,274.5,244.75,247.0,275.5,292.25,300.5
78,248.5,300.25,241.25,296.5,237.25,265.5,301.0,222.5,339.25,266.5,270.75,257.5,243.25,294.25,262.75
79,203.5,228.75,242.0,270.0,249.75,242.0,295.75,257.75,340.25,279.25,237.25,195.0,259.75,266.25,261.0
80,259.75,248.0,244.75,245.25,265.5,253.5,261.25,236.0,346.5,278.25,235.0,241.25,238.5,271.75,250.5
81,226.75,272.25,249.25,248.75,259.0,274.5,271.5,258.0,320.25,233.0,266.25,247.0,242.0,256.0,339.5
82,235.25,276.25,232.0,274.0,252.75,248.5,299.75,231.25,284.0,339.25,250.5,230.0,227.75,258.75,263.0
83,224.0,245.5,231.75,265.5,272.75,272.25,288.75,249.75,320.0,267.5,224.0,251.25,270.0,285.5,248.5
84,266.75,233.75,215.75,243.25,273.25,234.5,270.5,258.25,252.0,259.25,240.0,241.5,227.75,336.5,271.5
85,237.0,270.5,242.25,292.25,285.25,269.5,289.25,204.75,294.5,263.5,233.5,272.0,264.25,293.75,274.25
86,250.75,284.25,210.0,281.0,218.5,261.25,304.5,243.0,299.0,268.75,228.75,225.5,251.75,303.75,302.25
87,251.0,249.5,222.75,251.75,247.75,239.5,228.0,231.0,282.25,266.25,254.75,225.0,253.75,360.5,291.25
88,260.5,287.25,215.75,238.75,233.25,258.75,301.0,266.5,268.25,273.25,258.0,234.5,215.0,306.0,292.75
89,214.0,260.5,249.25,274.25,270.5,261.75,266.0,239.75,264.75,301.75,219.0,275.5,213.0,283.5,324.75
90,227.0,245.5,229.25,251.75,255.0,255.0,269.25,252.75,306.5,305.5,249.0,228.5,202.5,293.5,308.0
91,235.25,259.0,217.75,288.25,243.25,247.25,292.75,238.5,297.75,301.75,268.0,232.5,236.25,303.5,254.0
92,258.25,244.0,230.5,263.5,240.0,281.0,273.5,268.75,293.75,306.75,268.0,250.75,278.0,292.0,276.25
93,268.0,288.0,253.25,258.5,257.5,272.25,288.5,306.5,307.5,274.75,265.75,213.25,254.75,278.75,307.5
94,279.0,242.0,242.75,282.5,227.0,233.75,275.25,252.49,302.25,270.25,242.25,239.25,226.5,314.0,260.75
95,234.5,230.75,235.25,281.0,220.0,257.5,242.25,273.5,351.5,273.75,238.25,211.25,286.5,284.0,266.75
96,242.0,270.5,225.25,262.0,235.25,253.25,294.5,250.25,311.5,293.5,268.25,228.5,249.25,250.75,288.75
97,215.25,232.25,236.25,282.0,251.0,261.5,217.25,236.75,318.5,247.0,260.75,236.25,268.0,251.0,286.0
98,238.0,271.5,257.75,267.75,275.5,262.25,246.0,277.75,299.25,262.0,271.75,217.25,287.0,277.25,305.75
99,226.0,250.5,216.0,274.25,272.75,247.0,285.5,263.5,320.75,281.0,240.75,246.5,227.75,264.0,262.75
