,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
22,0.0,281.75,0.0,0.0,277.5,0.0,252.75,296.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,333.5,0.0,250.75,0.0,307.5,0.0,0.0,0.0,0.0,249.0,0.0,0.0
23,0.0,0.0,0.0,0.0,275.75,289.0,0.0,276.0,0.0,0.0,245.0,0.0,260.5,0.0,0.0,0.0,0.0,0.0,0.0,216.75,0.0,0.0,259.75,244.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,295.5,0.0,0.0,0.0,247.5,283.75,262.25,0.0,0.0,0.0,0.0,0.0,0.0,277.75,0.0,0.0,248.0,312.75,0.0,0.0,0.0,292.75,0.0,0.0,231.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.25,0.0,0.0,0.0,300.5,318.75,0.0,0.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.5,0.0
26,0.0,257.75,0.0,0.0,0.0,0.0,0.0,275.0,266.0,0.0,0.0,0.0,0.0,0.0,249.75,0.0,0.0,0.0,0.0,213.0,0.0,0.0,254.75,0.0,0.0,0.0,0.0,0.0,229.25,0.0
27,0.0,272.75,0.0,0.0,271.5,277.75,0.0,290.5,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,257.75,0.0,0.0,277.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,243.75,0.0,0.0,0.0,0.0,235.0,0.0,260.25,0.0,0.0,213.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.5,253.0,0.0,0.0,0.0,0.0,218.25,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,280.25,247.0,0.0,0.0,0.0,0.0,0.0,297.5,335.75,282.75,0.0,0.0,234.0,315.0,0.0,0.0,0.0,318.25,0.0,0.0,0.0,292.75,0.0,0.0,0.0
30,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.25,0.0,0.0,0.0,0.0,0.0,0.0,331.5,0.0,0.0,354.5,0.0,0.0,0.0,0.0,283.25,0.0,0.0,0.0
31,0.0,277.5,0.0,0.0,247.0,237.5,0.0,298.75,0.0,302.75,0.0,0.0,0.0,263.25,287.25,0.0,0.0,0.0,0.0,0.0,0.0,293.75,0.0,0.0,0.0,0.0,254.75,0.0,0.0,0.0
32,254.0,322.75,0.0,0.0,0.0,244.0,239.25,294.0,288.75,0.0,0.0,269.25,0.0,0.0,0.0,0.0,0.0,257.25,0.0,0.0,0.0,297.75,0.0,247.75,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,275.0,0.0,0.0,284.0,235.25,0.0,219.75,291.75,0.0,339.0,0.0,0.0,0.0,194.75,0.0,0.0,0.0,0.0,293.25,264.0,0.0,222.75,0.0,0.0,0.0,0.0
34,264.25,0.0,0.0,0.0,0.0,277.25,0.0,312.5,0.0,0.0,0.0,0.0,0.0,299.25,0.0,0.0,0.0,266.75,325.25,260.25,0.0,296.5,0.0,0.0,0.0,223.25,0.0,244.75,0.0,0.0
35,281.75,283.75,0.0,0.0,270.75,0.0,239.5,0.0,0.0,0.0,0.0,281.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.25,0.0,0.0,278.0,241.75,0.0,0.0,0.0,0.0,0.0,0.0
36,235.5,266.25,0.0,0.0,242.5,0.0,253.75,298.5,220.25,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.25,0.0,300.5,0.0,0.0,0.0,0.0,0.0,220.25,0.0,0.0
