,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
47,261.75,239.5,186.75,262.25,231.75,275.0,262.25,216.5,269.5,258.25,280.75,279.0,325.75,243.25,241.75
48,268.75,278.25,190.75,275.25,243.5,247.5,273.75,258.5,248.75,222.25,273.75,305.75,294.25,276.5,252.5
49,266.5,306.0,156.75,283.5,281.25,302.0,290.75,228.0,303.5,218.0,293.25,287.0,323.0,232.75,232.25
50,276.5,277.0,169.0,293.25,263.0,262.0,281.75,235.25,300.0,238.0,294.0,258.25,313.5,253.5,240.0
51,310.0,302.5,204.25,244.75,234.25,281.5,263.25,257.75,298.0,247.5,285.5,288.75,276.25,277.25,281.75
52,271.5,313.75,193.25,246.0,258.5,276.75,266.25,261.25,252.75,209.5,293.75,272.25,362.75,256.0,264.0
53,276.25,283.75,203.25,246.25,258.5,262.0,266.5,201.5,289.25,227.75,276.75,287.75,308.0,275.75,249.5
54,282.5,307.25,178.25,269.25,273.0,274.75,269.75,266.0,300.75,231.25,265.75,292.5,324.0,259.75,274.75
55,287.25,294.0,175.25,232.0,274.0,277.5,275.0,284.75,332.5,205.5,284.75,269.0,322.0,233.75,263.75
56,264.5,282.25,185.5,263.75,250.5,267.0,294.25,211.75,284.75,236.0,288.5,283.75,278.75,238.75,234.0
57,309.25,305.25,174.25,272.25,265.25,296.75,260.75,286.25,285.5,246.25,291.75,289.75,346.0,246.25,255.0
58,259.75,301.5,182.75,277.0,270.5,262.5,290.0,210.0,295.75,239.25,281.5,271.25,331.5,273.25,250.5
59,284.5,290.5,155.5,224.25,246.75,254.5,250.75,276.5,320.5,192.75,273.0,254.25,314.5,259.5,236.0
60,267.5,305.5,204.5,252.5,263.5,276.0,272.5,262.5,264.25,251.75,272.0,286.0,313.75,265.5,220.5
61,287.5,272.25,208.5,295.5,228.5,276.5,257.0,250.0,312.25,223.25,324.75,278.0,314.75,245.25,233.0
62,265.25,268.75,149.25,281.0,257.0,270.5,291.75,270.25,266.5,259.0,281.25,284.0,312.0,263.25,281.0
63,282.0,311.75,163.75,258.25,255.25,290.0,276.0,252.0,291.25,233.5,275.5,286.5,313.25,267.75,247.75
64,308.25,270.0,175.5,237.0,263.0,285.25,282.0,237.25,300.0,272.75,290.0,265.25,348.0,303.0,268.25
65,302.0,316.5,232.5,295.0,238.5,274.75,255.25,251.25,308.5,231.5,291.0,303.0,293.75,264.0,238.5
66,292.75,283.0,167.75,234.25,260.75,260.0,299.75,209.5,287.0,226.5,282.75,261.25,326.5,258.75,259.5
67,276.5,256.75,181.0,282.75,274.75,287.5,257.0,232.0,260.5,203.0,272.25,267.0,331.25,230.75,289.0
68,294.25,311.25,195.25,227.75,247.0,258.25,278.25,209.75,307.75,241.5,274.75,315.0,325.0,254.75,281.0
69,273.0,266.25,198.5,279.5,262.75,278.5,284.0,264.25,286.75,218.5,288.5,253.25,293.0,263.0,271.0
70,306.5,279.25,184.75,256.0,240.25,268.0,307.25,233.25,257.75,252.75,287.0,275.5,327.25,238.5,258.75
71,257.25,306.5,189.75,253.25,260.25,305.25,293.0,254.5,299.5,264.25,278.25,261.75,309.0,267.5,254.5
72,278.75,234.75,180.75,264.25,232.0,249.0,252.75,275.5,280.5,253.0,295.25,265.75,365.0,255.75,225.0
73,280.75,243.0,231.0,285.25,243.5,271.0,310.5,210.25,259.75,233.75,311.75,276.0,301.75,247.25,245.5
74,282.5,302.75,177.0,308.0,247.75,266.75,268.75,232.5,252.75,251.75,296.75,264.75,327.75,242.5,275.5
75,265.0,273.0,166.5,311.25,270.0,248.25,286.25,215.75,290.75,255.25,291.25,257.5,322.5,230.0,245.25
76,288.75,297.25,203.25,236.5,271.0,271.75,249.5,231.5,317.75,255.25,312.25,257.5,348.75,225.5,268.25
