,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
88,278.5,261.25,207.25,243.25,278.0,261.75,248.5,284.5,293.75,233.5,244.5,267.25,312.75,226.0,276.0
89,253.25,249.0,214.25,297.0,248.75,308.5,276.5,260.0,290.5,250.75,263.5,290.75,233.0,286.5,209.0
90,280.75,267.75,251.25,229.5,247.0,249.25,284.5,285.0,263.75,238.25,256.0,290.5,316.0,236.25,262.25
91,228.5,267.25,246.0,275.75,254.25,302.0,311.0,247.25,266.75,237.75,297.5,235.5,339.75,242.0,250.0
92,249.5,269.0,209.5,239.5,244.5,234.5,319.5,290.24,300.25,287.5,251.25,241.25,321.0,303.5,273.25
93,242.25,233.0,204.5,264.0,256.0,293.0,266.0,262.5,283.0,197.25,251.0,269.0,331.75,258.5,285.5
94,276.25,244.75,183.0,253.0,263.75,282.75,282.25,258.75,264.75,250.0,285.0,219.0,352.75,267.25,237.25
95,235.75,251.0,245.5,200.0,251.5,280.0,290.5,255.0,281.5,260.25,291.75,239.75,285.75,249.25,302.5
96,247.25,265.0,196.75,259.75,240.25,289.5,288.25,235.49,275.25,265.75,280.0,238.25,312.75,266.0,221.25
97,221.0,253.25,233.5,277.0,260.75,267.25,253.25,259.25,293.5,235.0,271.75,257.0,266.0,276.25,199.75
98,286.0,232.0,212.5,250.0,260.25,279.5,240.0,242.25,275.0,199.25,252.0,210.5,304.75,235.75,269.0
99,253.0,224.25,159.0,268.75,223.75,250.25,329.75,288.75,262.25,245.5,297.0,214.5,294.75,278.5,304.0
