,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv
0,0.0,0.0,0.0,0.0,0.0,274.5,304.25,0.0,0.0,248.75,303.5,0.0,0.0,246.25,0.0
1,0.0,0.0,0.0,0.0,0.0,264.0,308.5,0.0,0.0,242.25,280.25,288.25,328.25,278.0,0.0
2,0.0,269.25,0.0,0.0,0.0,263.0,274.5,0.0,0.0,223.0,0.0,283.5,0.0,0.0,0.0
3,0.0,267.25,0.0,0.0,0.0,0.0,310.75,0.0,0.0,259.75,275.75,287.25,309.0,0.0,0.0
4,0.0,295.5,0.0,0.0,0.0,280.75,295.25,0.0,0.0,216.5,0.0,294.25,0.0,256.75,0.0
5,0.0,263.25,0.0,0.0,0.0,260.0,291.75,265.5,0.0,245.0,0.0,265.5,339.0,250.5,0.0
6,0.0,293.75,0.0,0.0,0.0,289.25,296.0,0.0,0.0,0.0,294.5,270.25,0.0,0.0,0.0
7,0.0,308.75,0.0,0.0,0.0,275.25,294.0,0.0,0.0,253.25,298.25,273.0,0.0,283.0,0.0
8,0.0,303.75,0.0,0.0,0.0,268.25,262.0,0.0,0.0,0.0,278.25,269.5,306.5,272.75,0.0
9,0.0,267.5,0.0,0.0,0.0,290.25,312.5,0.0,0.0,229.5,0.0,0.0,0.0,252.75,0.0
10,0.0,261.75,0.0,0.0,0.0,276.75,270.5,216.0,0.0,0.0,0.0,276.25,311.75,258.0,0.0
11,0.0,298.0,0.0,0.0,0.0,269.25,304.0,0.0,0.0,0.0,270.0,0.0,344.5,287.5,0.0
12,0.0,294.25,0.0,0.0,0.0,262.75,264.25,259.25,0.0,245.0,282.0,264.75,0.0,250.75,0.0
13,248.25,0.0,0.0,0.0,0.0,0.0,257.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,275.5,283.0,0.0,0.0,236.0,301.0,260.5,335.75,0.0,0.0
15,0.0,317.0,0.0,0.0,239.0,241.25,0.0,0.0,0.0,238.5,0.0,0.0,337.0,249.75,0.0
16,0.0,304.0,0.0,0.0,0.0,295.75,273.75,0.0,0.0,226.25,0.0,275.5,333.0,270.75,0.0
17,0.0,0.0,0.0,0.0,226.75,255.75,265.25,0.0,0.0,229.5,0.0,0.0,323.5,287.25,0.0
18,286.5,266.0,0.0,0.0,0.0,0.0,262.75,258.5,0.0,268.0,0.0,274.5,326.0,230.5,0.0
19,0.0,258.5,0.0,0.0,0.0,290.5,0.0,254.0,0.0,216.75,0.0,0.0,330.5,0.0,0.0
20,0.0,285.25,0.0,0.0,0.0,256.25,306.25,0.0,0.0,240.25,0.0,0.0,309.25,244.5,0.0
21,0.0,309.5,0.0,0.0,0.0,266.25,269.5,0.0,0.0,225.5,0.0,259.25,329.0,272.75,0.0
22,271.5,303.25,0.0,0.0,0.0,0.0,257.0,0.0,0.0,262.25,0.0,0.0,291.75,0.0,0.0
23,0.0,291.25,0.0,0.0,0.0,272.25,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,0.0
24,0.0,303.5,0.0,0.0,247.0,280.25,0.0,0.0,0.0,239.75,0.0,269.75,321.25,252.75,0.0
25,0.0,285.75,0.0,0.0,0.0,281.5,274.25,0.0,0.0,0.0,303.75,270.25,0.0,0.0,0.0
