,02-11-2018:teams_700.csv,03-11-2018:teams_700.csv,04-11-2018:teams_600.csv,05-11-2018:teams_700.csv,07-11-2018:teams_700.csv,09-11-2018:teams_700.csv,10-11-2018:teams_700.csv,21-11-2018:teams_700.csv,23-11-2018:teams_700.csv,26-11-2018:teams_700.csv,28-11-2018:teams_700.csv,21-12-2018:teams_700.csv,03-12-2018:teams_700.csv,05-12-2018:teams_700.csv,07-12-2018:teams_700.csv,08-12-2018:teams_700.csv,01-11-2018:teams_700.csv,06-11-2018:teams_700.csv,08-11-2018:teams_800.csv,21-11-2018:teams_800.csv,23-11-2018:teams_800.csv,24-11-2018:teams_730.csv,25-11-2018:teams_600.csv,27-11-2018:teams_700.csv,28-11-2018:teams_800.csv,01-12-2018:teams_700.csv,03-12-2018:teams_730.csv,04-12-2018:teams_700.csv,05-12-2018:teams_800.csv,09-12-2018:teams_600.csv
33,0.0,267.75,0.0,0.0,0.0,268.75,243.75,276.5,270.25,310.75,251.25,0.0,263.0,326.75,273.5,0.0,0.0,242.0,303.25,237.0,252.25,283.5,0.0,0.0,0.0,238.75,310.75,215.75,0.0,0.0
34,0.0,264.0,0.0,0.0,244.75,283.25,0.0,295.5,0.0,0.0,0.0,270.75,0.0,334.5,264.0,276.25,304.75,220.5,0.0,276.0,0.0,308.25,284.75,259.5,258.75,0.0,281.0,0.0,293.75,0.0
35,0.0,317.0,0.0,0.0,250.0,279.5,0.0,302.25,231.0,280.0,0.0,0.0,0.0,317.25,254.25,0.0,0.0,231.5,0.0,260.75,248.25,0.0,0.0,0.0,0.0,0.0,284.5,229.25,240.75,0.0
36,0.0,292.25,0.0,0.0,258.25,290.0,262.0,261.5,251.25,0.0,220.5,270.5,0.0,344.75,0.0,276.25,251.75,266.5,0.0,247.0,254.0,0.0,253.25,0.0,238.0,0.0,0.0,0.0,292.25,0.0
37,0.0,262.75,0.0,0.0,0.0,273.5,0.0,261.0,0.0,0.0,0.0,285.5,270.0,321.0,278.25,263.5,286.0,0.0,0.0,0.0,270.75,0.0,285.0,0.0,0.0,0.0,0.0,219.0,300.5,0.0
38,0.0,265.75,0.0,0.0,0.0,0.0,255.75,269.5,216.25,273.75,270.0,321.25,280.25,328.0,261.25,0.0,0.0,254.75,0.0,260.25,250.75,0.0,0.0,0.0,0.0,219.5,0.0,0.0,289.75,0.0
39,0.0,312.25,0.0,0.0,270.5,259.75,239.5,281.5,265.5,0.0,0.0,293.25,0.0,309.0,239.5,252.75,290.0,0.0,325.25,249.5,299.0,290.75,0.0,0.0,0.0,228.75,259.5,0.0,265.5,223.25
40,0.0,305.0,0.0,0.0,228.25,270.25,0.0,291.5,225.5,255.5,237.75,0.0,0.0,0.0,253.75,0.0,0.0,246.0,292.0,245.0,0.0,286.75,276.5,0.0,254.0,240.0,0.0,0.0,0.0,0.0
41,264.25,293.0,0.0,0.0,274.25,283.0,249.25,272.75,0.0,0.0,227.5,289.25,0.0,278.75,231.0,263.5,0.0,242.0,289.5,243.25,257.5,0.0,254.0,0.0,235.5,0.0,0.0,220.25,297.75,0.0
42,0.0,289.5,0.0,0.0,0.0,269.0,253.0,253.75,240.5,291.75,0.0,277.0,273.5,350.75,0.0,280.75,0.0,280.25,315.75,250.5,0.0,0.0,291.0,291.0,0.0,231.0,278.0,0.0,296.25,0.0
43,0.0,281.25,0.0,0.0,0.0,249.0,243.75,268.25,0.0,0.0,244.25,0.0,271.5,313.5,0.0,0.0,0.0,234.0,0.0,235.25,241.5,0.0,273.0,252.5,279.75,0.0,284.5,0.0,314.25,0.0
44,0.0,295.5,0.0,0.0,251.75,266.0,0.0,277.5,0.0,302.75,0.0,308.25,276.25,334.0,0.0,243.25,348.0,0.0,0.0,254.25,261.25,314.0,285.5,226.75,248.5,221.75,0.0,0.0,0.0,0.0
45,0.0,232.5,0.0,0.0,0.0,263.25,259.25,280.75,217.75,0.0,230.75,294.75,0.0,348.5,0.0,252.75,277.5,257.25,331.75,272.75,0.0,0.0,295.25,237.0,0.0,242.25,261.25,0.0,271.0,0.0
46,286.25,301.0,0.0,0.0,246.75,272.5,242.5,282.75,259.0,293.5,245.75,273.0,286.5,0.0,268.0,257.25,0.0,254.5,294.5,242.25,0.0,0.0,285.5,244.0,267.0,0.0,0.0,234.75,293.75,0.0
47,0.0,239.5,0.0,0.0,231.75,275.0,244.5,262.25,216.5,0.0,258.25,280.75,0.0,325.75,243.25,0.0,0.0,248.0,302.5,245.5,0.0,0.0,0.0,0.0,0.0,220.0,282.75,0.0,0.0,233.0
48,0.0,278.25,0.0,0.0,0.0,247.5,0.0,273.75,258.5,248.75,0.0,0.0,0.0,294.25,0.0,0.0,271.25,266.0,308.25,239.0,0.0,300.5,279.5,0.0,0.0,0.0,0.0,0.0,0.0,231.5
49,0.0,306.0,0.0,0.0,281.25,302.0,250.75,0.0,228.0,0.0,218.0,0.0,287.0,323.0,232.75,0.0,0.0,254.25,0.0,257.5,232.0,296.5,275.5,0.0,0.0,0.0,0.0,197.75,0.0,0.0
50,0.0,277.0,0.0,0.0,0.0,262.0,252.5,281.75,235.25,300.0,238.0,0.0,258.25,313.5,0.0,240.0,281.25,233.25,0.0,243.75,236.75,289.75,330.0,0.0,0.0,228.25,0.0,0.0,277.75,0.0
51,0.0,302.5,0.0,0.0,234.25,281.5,229.5,263.25,0.0,298.0,247.5,285.5,288.75,276.25,277.25,0.0,334.5,218.5,0.0,247.5,0.0,0.0,308.75,0.0,0.0,224.5,287.75,0.0,276.25,0.0
52,0.0,313.75,0.0,0.0,0.0,276.75,254.5,266.25,0.0,252.75,0.0,293.75,272.25,362.75,256.0,264.0,246.0,0.0,309.75,251.0,234.0,0.0,244.75,0.0,0.0,215.75,258.0,0.0,0.0,0.0
53,0.0,283.75,0.0,0.0,258.5,262.0,261.5,266.5,0.0,0.0,0.0,276.75,0.0,0.0,275.75,249.5,0.0,223.5,0.0,251.5,264.0,281.75,0.0,0.0,233.5,232.0,0.0,0.0,280.25,0.0
54,0.0,307.25,0.0,0.0,0.0,274.75,0.0,269.75,266.0,300.75,0.0,265.75,292.5,324.0,259.75,274.75,0.0,241.5,278.0,251.25,0.0,0.0,272.25,0.0,0.0,231.25,261.5,0.0,273.75,220.25
55,0.0,294.0,0.0,232.0,0.0,277.5,243.5,275.0,284.75,332.5,0.0,284.75,269.0,0.0,233.75,263.75,301.0,0.0,303.25,251.0,248.25,0.0,0.0,0.0,235.0,0.0,271.75,0.0,0.0,231.75
56,0.0,282.25,0.0,0.0,250.5,267.0,264.75,294.25,0.0,284.75,236.0,288.5,0.0,278.75,0.0,0.0,0.0,239.5,332.75,266.75,0.0,327.0,318.25,0.0,0.0,0.0,291.5,0.0,0.0,0.0
57,0.0,305.25,0.0,0.0,265.25,296.75,245.5,260.75,286.25,285.5,246.25,291.75,289.75,346.0,0.0,255.0,311.75,211.75,302.75,234.75,265.25,297.25,286.75,0.0,0.0,219.5,0.0,0.0,0.0,0.0
58,259.75,301.5,0.0,0.0,0.0,262.5,239.5,290.0,210.0,295.75,239.25,0.0,271.25,331.5,273.25,250.5,297.5,239.25,0.0,0.0,281.75,299.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,290.5,0.0,0.0,246.75,254.5,233.75,250.75,0.0,320.5,0.0,273.0,254.25,314.5,0.0,236.0,298.75,231.75,293.25,235.75,238.25,0.0,274.0,281.0,0.0,0.0,278.0,0.0,0.0,0.0
60,267.5,305.5,0.0,0.0,263.5,276.0,0.0,272.5,0.0,0.0,251.75,272.0,286.0,313.75,265.5,0.0,0.0,0.0,0.0,260.0,241.0,309.25,254.5,0.0,0.0,224.0,277.5,237.75,288.25,0.0
61,0.0,272.25,0.0,0.0,228.5,276.5,272.5,257.0,250.0,312.25,223.25,324.75,0.0,314.75,245.25,0.0,0.0,230.25,285.75,0.0,0.0,305.25,267.75,0.0,0.0,0.0,284.75,185.0,325.0,0.0
62,0.0,268.75,0.0,281.0,257.0,270.5,253.5,291.75,270.25,266.5,259.0,281.25,0.0,312.0,263.25,0.0,0.0,226.5,0.0,242.5,252.0,0.0,287.5,283.0,213.5,229.5,0.0,0.0,308.75,229.75
63,282.0,311.75,0.0,0.0,255.25,290.0,255.5,276.0,0.0,291.25,233.5,275.5,286.5,0.0,267.75,247.75,0.0,216.0,0.0,263.5,0.0,275.0,244.25,245.5,212.75,235.0,0.0,0.0,245.5,0.0
64,0.0,270.0,0.0,0.0,0.0,285.25,243.75,282.0,237.25,300.0,272.75,0.0,265.25,348.0,303.0,268.25,328.25,222.5,294.25,255.5,268.5,320.5,0.0,0.0,0.0,230.5,0.0,0.0,0.0,0.0
65,0.0,316.5,0.0,0.0,238.5,274.75,0.0,255.25,251.25,308.5,231.5,291.0,0.0,0.0,264.0,0.0,0.0,239.25,0.0,262.75,254.75,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,283.0,0.0,0.0,260.75,260.0,243.5,299.75,209.5,287.0,226.5,282.75,0.0,326.5,0.0,259.5,0.0,0.0,310.25,274.25,263.5,0.0,295.0,0.0,270.75,212.0,255.0,0.0,0.0,0.0
67,0.0,256.75,0.0,0.0,274.75,287.5,282.5,257.0,0.0,260.5,0.0,272.25,267.0,331.25,0.0,289.0,264.75,309.0,0.0,247.5,252.5,0.0,243.75,265.5,0.0,0.0,0.0,0.0,0.0,240.0
68,0.0,311.25,0.0,0.0,0.0,258.25,0.0,278.25,209.75,307.75,0.0,0.0,0.0,325.0,254.75,281.0,0.0,261.0,0.0,263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5,0.0
69,0.0,266.25,0.0,0.0,0.0,278.5,243.75,284.0,264.25,286.75,218.5,288.5,253.25,293.0,263.0,271.0,0.0,194.75,0.0,0.0,0.0,0.0,313.0,272.75,245.25,0.0,0.0,0.0,0.0,0.0
70,0.0,279.25,0.0,0.0,0.0,268.0,249.5,307.25,0.0,257.75,252.75,287.0,275.5,327.25,238.5,258.75,293.75,255.75,0.0,0.0,0.0,312.25,290.5,0.0,0.0,231.5,0.0,0.0,299.0,246.75
71,0.0,306.5,0.0,0.0,260.25,305.25,253.5,293.0,0.0,0.0,264.25,278.25,261.75,0.0,267.5,254.5,261.75,261.75,302.0,255.5,0.0,0.0,285.0,289.75,0.0,0.0,257.75,0.0,0.0,0.0
72,0.0,234.75,0.0,0.0,0.0,249.0,252.75,252.75,0.0,0.0,253.0,295.25,265.75,365.0,255.75,0.0,0.0,281.75,0.0,247.75,0.0,282.5,0.0,225.5,0.0,230.75,0.0,197.75,0.0,0.0
73,0.0,243.0,0.0,0.0,243.5,271.0,0.0,0.0,0.0,259.75,233.75,311.75,276.0,0.0,0.0,245.5,0.0,264.75,0.0,248.0,0.0,0.0,342.25,0.0,0.0,0.0,0.0,0.0,256.0,236.0
74,0.0,302.75,0.0,0.0,0.0,266.75,258.25,268.75,0.0,252.75,251.75,296.75,0.0,327.75,0.0,275.5,296.75,243.25,0.0,0.0,247.75,0.0,254.25,0.0,0.0,0.0,0.0,0.0,254.5,0.0
75,0.0,273.0,0.0,0.0,0.0,248.25,232.25,286.25,215.75,0.0,255.25,291.25,257.5,322.5,0.0,245.25,0.0,0.0,312.75,257.5,247.0,303.0,250.5,0.0,0.0,227.5,0.0,0.0,0.0,212.5
76,0.0,297.25,0.0,0.0,0.0,0.0,253.75,249.5,0.0,0.0,255.25,312.25,257.5,348.75,0.0,268.25,0.0,239.75,310.75,263.5,0.0,0.0,272.5,0.0,0.0,0.0,264.5,0.0,0.0,237.5
77,0.0,276.25,0.0,250.25,268.25,247.0,243.5,256.25,236.75,289.0,216.75,280.75,0.0,328.5,292.75,273.0,314.75,267.0,0.0,0.0,245.0,0.0,253.5,270.25,0.0,222.75,0.0,0.0,296.5,259.75
78,0.0,295.0,0.0,0.0,253.75,281.75,278.75,258.25,228.5,287.0,217.5,0.0,268.75,319.0,0.0,285.5,311.25,227.0,290.75,282.25,275.0,0.0,305.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
